window_days,record_id,year,month,analysis_role,bandwidth_km,matched_effect,high_days_total,high_days_matched,high_day_coverage,mean_eligible_middle_days,record_has_no_match
5,199607,1996,7,held_out,503.199060125194,-0.16660431948994095,8,8,1.0,2.625,False
5,199607,1996,7,held_out,1006.39812025039,-0.18349603633388664,8,8,1.0,2.625,False
5,199607,1996,7,held_out,2012.79624050077,-0.19911058241652124,8,8,1.0,2.625,False
5,199608,1996,8,held_out,125.799765031298,-0.09354389888436297,8,8,1.0,4.625,False
5,199608,1996,8,held_out,251.599530062597,-0.10715518400307125,8,8,1.0,4.625,False
5,199608,1996,8,held_out,503.199060125194,-0.129476968816322,8,8,1.0,4.625,False
5,199608,1996,8,held_out,1006.39812025039,-0.19825120864332835,8,8,1.0,4.625,False
5,199608,1996,8,held_out,2012.79624050077,-0.23445972988485253,8,8,1.0,4.625,False
5,199706,1997,6,held_out,125.799765031298,-0.1306028811841919,8,6,0.75,3.1666666666666665,False
5,199706,1997,6,held_out,251.599530062597,-0.17623640599905466,8,6,0.75,3.1666666666666665,False
5,199706,1997,6,held_out,503.199060125194,-0.19501707908504703,8,6,0.75,3.1666666666666665,False
5,199706,1997,6,held_out,1006.39812025039,-0.17562275435090155,8,6,0.75,3.1666666666666665,False
5,199706,1997,6,held_out,2012.79624050077,-0.15858387353555398,8,6,0.75,3.1666666666666665,False
5,199707,1997,7,held_out,125.799765031298,0.0761399763969023,8,8,1.0,3.625,False
5,199707,1997,7,held_out,251.599530062597,0.12803897674556997,8,8,1.0,3.625,False
5,199707,1997,7,held_out,503.199060125194,0.17792694508788687,8,8,1.0,3.625,False
5,199707,1997,7,held_out,1006.39812025039,0.19371441512338564,8,8,1.0,3.625,False
5,199707,1997,7,held_out,2012.79624050077,0.19093665426740797,8,8,1.0,3.625,False
5,199708,1997,8,held_out,125.799765031298,-0.14960439741485604,8,8,1.0,3.625,False
5,199708,1997,8,held_out,251.599530062597,-0.16641657162490664,8,8,1.0,3.625,False
5,199708,1997,8,held_out,503.199060125194,-0.2047223475254905,8,8,1.0,3.625,False
5,199708,1997,8,held_out,1006.39812025039,-0.24475628675341193,8,8,1.0,3.625,False
5,199708,1997,8,held_out,2012.79624050077,-0.25945110357884305,8,8,1.0,3.625,False
5,199806,1998,6,held_out,125.799765031298,-0.014122771145905613,8,8,1.0,4.375,False
5,199806,1998,6,held_out,251.599530062597,-0.011982142734027076,8,8,1.0,4.375,False
5,199806,1998,6,held_out,503.199060125194,-0.01750181945481684,8,8,1.0,4.375,False
5,199806,1998,6,held_out,1006.39812025039,-0.05703140230893755,8,8,1.0,4.375,False
5,199806,1998,6,held_out,2012.79624050077,-0.08375502132243946,8,8,1.0,4.375,False
5,199807,1998,7,held_out,125.799765031298,-0.017816546298965508,8,8,1.0,5.125,False
5,199807,1998,7,held_out,251.599530062597,0.002173436309237345,8,8,1.0,5.125,False
5,199807,1998,7,held_out,503.199060125194,0.011673498870972465,8,8,1.0,5.125,False
5,199807,1998,7,held_out,1006.39812025039,-0.01834653199163966,8,8,1.0,5.125,False
5,199807,1998,7,held_out,2012.79624050077,-0.03307223801197631,8,8,1.0,5.125,False
5,199808,1998,8,held_out,125.799765031298,0.19773932278826115,8,7,0.875,3.4285714285714284,False
5,199808,1998,8,held_out,251.599530062597,0.16568595511250056,8,7,0.875,3.4285714285714284,False
5,199808,1998,8,held_out,503.199060125194,0.11378501785538715,8,7,0.875,3.4285714285714284,False
5,199808,1998,8,held_out,1006.39812025039,0.09742813291225848,8,7,0.875,3.4285714285714284,False
5,199808,1998,8,held_out,2012.79624050077,0.10168798008004043,8,7,0.875,3.4285714285714284,False
5,199906,1999,6,held_out,125.799765031298,-0.13473136430598032,8,8,1.0,3.25,False
5,199906,1999,6,held_out,251.599530062597,-0.1520341529204268,8,8,1.0,3.25,False
5,199906,1999,6,held_out,503.199060125194,-0.1550054156171657,8,8,1.0,3.25,False
5,199906,1999,6,held_out,1006.39812025039,-0.17138409004198513,8,8,1.0,3.25,False
5,199906,1999,6,held_out,2012.79624050077,-0.19095996079528996,8,8,1.0,3.25,False
5,199907,1999,7,held_out,125.799765031298,0.009689534222123375,8,5,0.625,3.0,False
5,199907,1999,7,held_out,251.599530062597,0.01156271918795806,8,5,0.625,3.0,False
5,199907,1999,7,held_out,503.199060125194,0.008620903705226501,8,5,0.625,3.0,False
5,199907,1999,7,held_out,1006.39812025039,-0.016863739242821207,8,5,0.625,3.0,False
5,199907,1999,7,held_out,2012.79624050077,-0.03043700047994169,8,5,0.625,3.0,False
5,199908,1999,8,held_out,125.799765031298,-0.1384778055713993,8,8,1.0,6.125,False
5,199908,1999,8,held_out,251.599530062597,-0.1767337071749166,8,8,1.0,6.125,False
5,199908,1999,8,held_out,503.199060125194,-0.2119281908524798,8,8,1.0,6.125,False
5,199908,1999,8,held_out,1006.39812025039,-0.2682543422418021,8,8,1.0,6.125,False
5,199908,1999,8,held_out,2012.79624050077,-0.30526295120811586,8,8,1.0,6.125,False
5,200006,2000,6,held_out,125.799765031298,-0.05675515965390791,8,8,1.0,3.25,False
5,200006,2000,6,held_out,251.599530062597,-0.08741120813443463,8,8,1.0,3.25,False
5,200006,2000,6,held_out,503.199060125194,-0.1276245337755407,8,8,1.0,3.25,False
5,200006,2000,6,held_out,1006.39812025039,-0.1468920715313319,8,8,1.0,3.25,False
5,200006,2000,6,held_out,2012.79624050077,-0.15106965501138162,8,8,1.0,3.25,False
5,200007,2000,7,held_out,125.799765031298,-0.24566091448120525,8,8,1.0,5.25,False
5,200007,2000,7,held_out,251.599530062597,-0.3173449023317403,8,8,1.0,5.25,False
5,200007,2000,7,held_out,503.199060125194,-0.39563384144316105,8,8,1.0,5.25,False
5,200007,2000,7,held_out,1006.39812025039,-0.45133905873992447,8,8,1.0,5.25,False
5,200007,2000,7,held_out,2012.79624050077,-0.4781359394268798,8,8,1.0,5.25,False
5,200008,2000,8,held_out,125.799765031298,-0.1733903797110981,8,8,1.0,3.5,False
5,200008,2000,8,held_out,251.599530062597,-0.16798772238851845,8,8,1.0,3.5,False
5,200008,2000,8,held_out,503.199060125194,-0.15069288557078006,8,8,1.0,3.5,False
5,200008,2000,8,held_out,1006.39812025039,-0.17191671386994187,8,8,1.0,3.5,False
5,200008,2000,8,held_out,2012.79624050077,-0.19107159870690157,8,8,1.0,3.5,False
5,200106,2001,6,held_out,125.799765031298,0.004877085338357512,8,6,0.75,3.8333333333333335,False
5,200106,2001,6,held_out,251.599530062597,-0.027334033481703268,8,6,0.75,3.8333333333333335,False
5,200106,2001,6,held_out,503.199060125194,0.0011777474883372292,8,6,0.75,3.8333333333333335,False
5,200106,2001,6,held_out,1006.39812025039,0.0002745063519992523,8,6,0.75,3.8333333333333335,False
5,200106,2001,6,held_out,2012.79624050077,-0.024257237867385244,8,6,0.75,3.8333333333333335,False
5,200107,2001,7,held_out,125.799765031298,0.03903074267068542,8,8,1.0,4.0,False
5,200107,2001,7,held_out,251.599530062597,0.02632097857941801,8,8,1.0,4.0,False
5,200107,2001,7,held_out,503.199060125194,0.021157678737535962,8,8,1.0,4.0,False
5,200107,2001,7,held_out,1006.39812025039,-0.003312320380466749,8,8,1.0,4.0,False
5,200107,2001,7,held_out,2012.79624050077,-0.014994108012090626,8,8,1.0,4.0,False
5,200108,2001,8,held_out,125.799765031298,-0.11919843584816504,8,6,0.75,3.3333333333333335,False
5,200108,2001,8,held_out,251.599530062597,-0.10953014036155816,8,6,0.75,3.3333333333333335,False
5,200108,2001,8,held_out,503.199060125194,-0.13633417094451708,8,6,0.75,3.3333333333333335,False
5,200108,2001,8,held_out,1006.39812025039,-0.24547148430756385,8,6,0.75,3.3333333333333335,False
5,200108,2001,8,held_out,2012.79624050077,-0.31093517615189065,8,6,0.75,3.3333333333333335,False
5,200206,2002,6,held_out,125.799765031298,0.09155956717242977,8,8,1.0,4.625,False
5,200206,2002,6,held_out,251.599530062597,0.10746243036581954,8,8,1.0,4.625,False
5,200206,2002,6,held_out,503.199060125194,0.12264848610597782,8,8,1.0,4.625,False
5,200206,2002,6,held_out,1006.39812025039,0.09917942408500431,8,8,1.0,4.625,False
5,200206,2002,6,held_out,2012.79624050077,0.0710554787008161,8,8,1.0,4.625,False
5,200207,2002,7,held_out,125.799765031298,0.1262303520150576,8,8,1.0,3.75,False
5,200207,2002,7,held_out,251.599530062597,0.14229353215649487,8,8,1.0,3.75,False
5,200207,2002,7,held_out,503.199060125194,0.17980981129220025,8,8,1.0,3.75,False
5,200207,2002,7,held_out,1006.39812025039,0.19330244821759188,8,8,1.0,3.75,False
5,200207,2002,7,held_out,2012.79624050077,0.18821777308922588,8,8,1.0,3.75,False
5,200208,2002,8,held_out,125.799765031298,-0.1543252196571499,8,8,1.0,3.5,False
5,200208,2002,8,held_out,251.599530062597,-0.2231271921669833,8,8,1.0,3.5,False
5,200208,2002,8,held_out,503.199060125194,-0.2997612397342192,8,8,1.0,3.5,False
5,200208,2002,8,held_out,1006.39812025039,-0.36231676950933345,8,8,1.0,3.5,False
5,200208,2002,8,held_out,2012.79624050077,-0.3898030659692064,8,8,1.0,3.5,False
5,200306,2003,6,held_out,125.799765031298,-0.10990006156516015,8,8,1.0,3.75,False
5,200306,2003,6,held_out,251.599530062597,-0.14490177533688134,8,8,1.0,3.75,False
5,200306,2003,6,held_out,503.199060125194,-0.13639422437261567,8,8,1.0,3.75,False
5,200306,2003,6,held_out,1006.39812025039,-0.10526942348927858,8,8,1.0,3.75,False
5,200306,2003,6,held_out,2012.79624050077,-0.09324077822396903,8,8,1.0,3.75,False
5,200307,2003,7,held_out,125.799765031298,0.07557615610270037,8,5,0.625,3.0,False
5,200307,2003,7,held_out,251.599530062597,0.1087524106589944,8,5,0.625,3.0,False
5,200307,2003,7,held_out,503.199060125194,0.09610244998479833,8,5,0.625,3.0,False
5,200307,2003,7,held_out,1006.39812025039,-0.011007764307201651,8,5,0.625,3.0,False
5,200307,2003,7,held_out,2012.79624050077,-0.06701449715672694,8,5,0.625,3.0,False
5,200308,2003,8,held_out,125.799765031298,-0.0837185640445126,8,8,1.0,4.75,False
5,200308,2003,8,held_out,251.599530062597,-0.09511774527762745,8,8,1.0,4.75,False
5,200308,2003,8,held_out,503.199060125194,-0.12144808073857233,8,8,1.0,4.75,False
5,200308,2003,8,held_out,1006.39812025039,-0.17351639060621224,8,8,1.0,4.75,False
5,200308,2003,8,held_out,2012.79624050077,-0.19560650307655056,8,8,1.0,4.75,False
5,200406,2004,6,held_out,125.799765031298,-0.07456307900242612,8,7,0.875,2.7142857142857144,False
5,200406,2004,6,held_out,251.599530062597,-0.11643817948367075,8,7,0.875,2.7142857142857144,False
5,200406,2004,6,held_out,503.199060125194,-0.11846217808861532,8,7,0.875,2.7142857142857144,False
5,200406,2004,6,held_out,1006.39812025039,-0.11621932352856444,8,7,0.875,2.7142857142857144,False
5,200406,2004,6,held_out,2012.79624050077,-0.12015504093291614,8,7,0.875,2.7142857142857144,False
5,200407,2004,7,held_out,125.799765031298,-0.0324993925640735,8,8,1.0,3.875,False
5,200407,2004,7,held_out,251.599530062597,-0.0788425470273302,8,8,1.0,3.875,False
5,200407,2004,7,held_out,503.199060125194,-0.11256732260911798,8,8,1.0,3.875,False
5,200407,2004,7,held_out,1006.39812025039,-0.15009174497753827,8,8,1.0,3.875,False
5,200407,2004,7,held_out,2012.79624050077,-0.17230929201295198,8,8,1.0,3.875,False
5,200408,2004,8,held_out,125.799765031298,-0.04834394944682241,8,8,1.0,4.125,False
5,200408,2004,8,held_out,251.599530062597,-0.08480731771144157,8,8,1.0,4.125,False
5,200408,2004,8,held_out,503.199060125194,-0.1382765169979383,8,8,1.0,4.125,False
5,200408,2004,8,held_out,1006.39812025039,-0.2186448823421544,8,8,1.0,4.125,False
5,200408,2004,8,held_out,2012.79624050077,-0.2650529321490731,8,8,1.0,4.125,False
5,200506,2005,6,held_out,125.799765031298,-0.1516922705118559,8,5,0.625,3.0,False
5,200506,2005,6,held_out,251.599530062597,-0.19425121009670132,8,5,0.625,3.0,False
5,200506,2005,6,held_out,503.199060125194,-0.1763459212955827,8,5,0.625,3.0,False
5,200506,2005,6,held_out,1006.39812025039,-0.09436178095633999,8,5,0.625,3.0,False
5,200506,2005,6,held_out,2012.79624050077,-0.059551175446257654,8,5,0.625,3.0,False
5,200507,2005,7,held_out,125.799765031298,-0.06733104856925591,8,8,1.0,4.875,False
5,200507,2005,7,held_out,251.599530062597,-0.10995664409429065,8,8,1.0,4.875,False
