file,date,n_sites,wbt_mean,spatial_variance,lambda_weighted,graph_h_0.125,graph_h_0.250,graph_h_0.500,graph_h_1.000,graph_h_2.000
era5_202208_consistent.csv,2022-08-06,121,24.3389212516942,7.12195200904548,2.58331874903711,2.30449106201552,3.40112663603601,5.05549341096368,6.44544006107842,6.98548020048509
era5_202208_consistent.csv,2022-08-07,121,24.1897311715817,7.97476453793665,3.06391717822954,2.04768990585041,3.25493162757047,5.23791004434791,6.99158835539293,7.75137811704383
era5_202208_consistent.csv,2022-08-08,121,23.2318849443926,13.5606781699508,5.08502653229586,2.65728772847084,4.35644328498607,7.72418805411272,11.0542277955498,12.8406232321537
era5_202208_consistent.csv,2022-08-09,121,22.5925348478199,13.9947921005622,5.72457743599497,2.78807812264062,4.33518500285263,7.42570123187999,10.9786025717972,13.0987285288964
era5_202208_consistent.csv,2022-08-10,121,22.5954713391184,9.33741129954964,3.4740425793209,2.22221622357427,3.24642399775646,5.28719166107385,7.64388745700371,8.87650180636967
era5_202208_consistent.csv,2022-08-11,121,23.3224918255846,7.75205826847611,2.71711739193833,2.08892118184797,3.11460214667442,4.81072837824351,6.56626539686257,7.43865532171671
era5_202208_consistent.csv,2022-08-12,121,23.7859918444697,7.41308237348414,2.66990534780519,2.22630830066707,3.37896703621305,5.17844085870233,6.64608306841094,7.24316914760234
era5_202208_consistent.csv,2022-08-13,121,23.728505106285,8.11486042636734,3.07398294482846,2.49300608022961,3.74277798388411,5.6380432676947,7.16040881596798,7.8636479640816
era5_202208_consistent.csv,2022-08-14,121,23.464259758382,10.6359628743787,4.01927614309993,2.23162023764586,3.61195859776003,6.26362791500899,8.87686227453842,10.1748303655159
era5_202208_consistent.csv,2022-08-15,121,22.7122148645338,19.0991327464036,7.1511921286887,3.02369611832913,5.36920339214767,10.1584060242024,15.31997556711,18.0655564730792
era5_202208_consistent.csv,2022-08-16,121,22.5715826008506,15.7127738089877,5.7410249496476,2.14600684234374,3.54223293965268,6.79621333049513,11.5182649939691,14.4794099612081
era5_202208_consistent.csv,2022-08-17,121,23.290034228444,9.30644665805546,3.14123564866149,1.98278174090625,2.98478973235074,4.85363355571274,7.25525043417475,8.70680562986443
era5_202208_consistent.csv,2022-08-18,121,23.3676808202969,12.5182222970566,4.90696724877561,2.37241555032569,3.85996267579163,6.93964964660677,10.2120853541866,11.8975096279772
era5_202208_consistent.csv,2022-08-19,121,22.2673763501434,24.6172378719452,9.92918580580807,3.02914616715248,5.54393936907558,11.4171773925687,18.7338143515324,22.9485331801697
era5_202208_consistent.csv,2022-08-20,121,22.4002380279357,13.8755560999193,4.79568367161443,2.36731345172676,3.58677944671664,6.20996140930831,10.2115219510251,12.7813808070851
era5_202208_consistent.csv,2022-08-21,121,23.0761062985986,10.6215922938001,4.72641498633009,2.81980491389529,4.10184470585063,6.337128611254,8.75858232405348,10.1011958547523
era5_202208_consistent.csv,2022-08-22,121,21.4742923755028,28.9467980329823,12.4308253963551,3.47213394039966,6.64112280869324,13.6857183550295,22.0103620516403,26.9424152888749
era5_202208_consistent.csv,2022-08-23,121,20.6032463001238,33.1463770493764,12.7308864201077,2.99121358468541,5.38318351687857,11.6275591814049,22.4097012488852,29.883398800583
era5_202208_consistent.csv,2022-08-24,121,20.9111437070499,22.1856124660843,6.49567257491106,2.40715381524083,3.95394049444996,7.64235900951057,14.7331233995876,19.8954605280269
era5_202208_consistent.csv,2022-08-25,121,20.399818328956,24.1334950897385,9.03503303613383,2.82742282278339,4.86346116403629,9.48822693410201,17.0419996870321,22.0228151699208
era5_202208_consistent.csv,2022-08-26,121,19.8820039334608,30.7575673879618,13.1428500927204,3.39559919399149,6.22135402135906,12.2283087255489,21.4733261319564,27.9182418059768
era5_202208_consistent.csv,2022-08-27,121,18.9154714909221,34.4830166482609,11.6320196021331,3.14603682424855,5.54736132658069,11.7959002854287,23.078323083141,31.0121435170068
era5_202208_consistent.csv,2022-08-28,121,19.4414395295546,30.0469209144404,8.76566631374613,2.62294698760375,4.90175787350274,10.8150081805422,20.7723575655801,27.2953090720846
era5_202208_consistent.csv,2022-08-29,121,19.8711080258478,26.6069422112623,7.62279089765328,2.69728003362667,4.68900359335703,9.60756478147791,18.3527625271185,24.1666056795654
era5_202208_consistent.csv,2022-08-30,121,19.4045544970915,25.0761678646635,6.76379211062711,3.13322647461028,5.14594096697619,9.64329521823528,17.3317088558793,22.7350737441033
era5_202208_consistent.csv,2022-08-31,121,18.7850356131562,24.0312523788935,7.2870253286177,3.388275026249,5.84649869170312,10.4083347089226,16.9601406548403,21.8392847789173
