year,method,outcome,subset,mae,offset
2020,simple,A_new344,high,0.009659173322915951,1
2020,simple,C,all,0.013843039449818056,1
2020,simple,C,high,0.013050652290914571,1
2020,variogram,A,all,0.008152290200014572,1
2020,variogram,A,high,0.0077693545887348725,1
2020,variogram,A_new344,all,0.010097708730137756,1
2020,variogram,A_new344,high,0.00969681452022631,1
2020,variogram,C,all,0.013355678774351188,1
2020,variogram,C,high,0.0128596380943448,1
2021,graph,A,all,0.00812267586054038,1
2021,graph,A,high,0.007054249001164432,1
2021,graph,A_new344,all,0.010033403726516588,1
2021,graph,A_new344,high,0.008723884538704721,1
2021,graph,C,all,0.013414195900997994,1
2021,graph,C,high,0.011909444278958925,1
2021,interpolation,A,all,0.013832906923883748,1
2021,interpolation,A,high,0.013439393077415407,1
2021,interpolation,A_new344,all,0.018410368718186416,1
2021,interpolation,A_new344,high,0.01788663679046809,1
2021,interpolation,C,all,0.018251106025742356,1
2021,interpolation,C,high,0.018047378690129658,1
2021,mean,A,all,0.030863776062047207,1
2021,mean,A,high,0.025749649647588784,1
2021,mean,A_new344,all,0.031089121729836484,1
2021,mean,A_new344,high,0.026028740479864313,1
2021,mean,C,all,0.03329904314211447,1
2021,mean,C,high,0.028640037456251415,1
2021,simple,A,all,0.008204198209714967,1
2021,simple,A,high,0.0070753342682575975,1
2021,simple,A_new344,all,0.010120043509722542,1
2021,simple,A_new344,high,0.00874449310382696,1
2021,simple,C,all,0.013638005528628091,1
2021,simple,C,high,0.012059413028677118,1
2021,variogram,A,all,0.008032085695039963,1
2021,variogram,A,high,0.0070077306953645595,1
2021,variogram,A_new344,all,0.009888957460941759,1
2021,variogram,A_new344,high,0.008624144594158884,1
2021,variogram,C,all,0.013378268168081025,1
2021,variogram,C,high,0.011780193609904793,1
2023,graph,A,all,0.008640629080887205,1
2023,graph,A,high,0.0069729704931702965,1
2023,graph,A_new344,all,0.010756340874269573,1
2023,graph,A_new344,high,0.008650248045515358,1
2023,graph,C,all,0.013954516888751595,1
2023,graph,C,high,0.012247485616768134,1
2023,interpolation,A,all,0.015051458145838206,1
2023,interpolation,A,high,0.014847118387725716,1
2023,interpolation,A_new344,all,0.020032152007962184,1
2023,interpolation,A_new344,high,0.01976019396535145,1
2023,interpolation,C,all,0.01883464144050222,1
2023,interpolation,C,high,0.019408414314664474,1
2023,mean,A,all,0.031730374854397635,1
2023,mean,A,high,0.022269482530708432,1
2023,mean,A_new344,all,0.03202476465995305,1
2023,mean,A_new344,high,0.022735976219694934,1
2023,mean,C,all,0.03434233675082652,1
2023,mean,C,high,0.02504464789793894,1
2023,simple,A,all,0.008704408914679527,1
2023,simple,A,high,0.006888730836819766,1
2023,simple,A_new344,all,0.01082769377704471,1
2023,simple,A_new344,high,0.008548109708079187,1
2023,simple,C,all,0.014004325707824724,1
2023,simple,C,high,0.012234611462790456,1
2023,variogram,A,all,0.008566462291117872,1
2023,variogram,A,high,0.0068786955454325244,1
2023,variogram,A_new344,all,0.010663263757565359,1
2023,variogram,A_new344,high,0.008572360640698303,1
2023,variogram,C,all,0.013856842332185931,1
2023,variogram,C,high,0.012584182860539745,1
2024,graph,A,all,0.008243562404353694,1
2024,graph,A,high,0.007961053812852703,1
2024,graph,A_new344,all,0.010290267684456865,1
2024,graph,A_new344,high,0.009758473558602355,1
2024,graph,C,all,0.01348160275745549,1
2024,graph,C,high,0.012517203803777714,1
2024,interpolation,A,all,0.014797260588838013,1
2024,interpolation,A,high,0.014254058066490596,1
2024,interpolation,A_new344,all,0.019693837669740512,1
2024,interpolation,A_new344,high,0.018970883428806675,1
2024,interpolation,C,all,0.019700721474603163,1
2024,interpolation,C,high,0.019292804750769225,1
2024,mean,A,all,0.0279588708527294,1
2024,mean,A,high,0.024128906443035975,1
2024,mean,A_new344,all,0.028317571778147577,1
2024,mean,A_new344,high,0.024376867583482755,1
2024,mean,C,all,0.029827619337536238,1
2024,mean,C,high,0.025230282652494388,1
2024,simple,A,all,0.008195051799707595,1
2024,simple,A,high,0.00787015148687663,1
2024,simple,A_new344,all,0.010232530833619668,1
2024,simple,A_new344,high,0.009657990974260669,1
2024,simple,C,all,0.013418871976623914,1
2024,simple,C,high,0.012420053164940785,1
2024,variogram,A,all,0.008318462437954716,1
2024,variogram,A,high,0.008178263426730229,1
2024,variogram,A_new344,all,0.010388047208046246,1
2024,variogram,A_new344,high,0.010045660670604792,1
2024,variogram,C,all,0.013453872485186138,1
2024,variogram,C,high,0.012650451950750584,1
2025,graph,A,all,0.00783590556962997,1
2025,graph,A,high,0.006983966903176045,1
2025,graph,A_new344,all,0.009851991288803897,1
2025,graph,A_new344,high,0.008781964611697208,1
2025,graph,C,all,0.013829606411562468,1
2025,graph,C,high,0.013590706688073603,1
2025,interpolation,A,all,0.014711003166586155,1
2025,interpolation,A,high,0.014210897106967914,1
2025,interpolation,A_new344,all,0.01957903671307427,1
2025,interpolation,A_new344,high,0.018913440030725877,1
2025,interpolation,C,all,0.018506301763917467,1
2025,interpolation,C,high,0.018360247082278947,1
2025,mean,A,all,0.024320260674351658,1
2025,mean,A,high,0.017854391978177613,1
2025,mean,A_new344,all,0.024638134373553156,1
2025,mean,A_new344,high,0.018031007035990077,1
2025,mean,C,all,0.027507825323611318,1
2025,mean,C,high,0.02229175225031422,1
2025,simple,A,all,0.007889708952156124,1
2025,simple,A,high,0.006952268643179562,1
2025,simple,A_new344,all,0.009889261331997329,1
2025,simple,A_new344,high,0.008710932550699511,1
2025,simple,C,all,0.01401992496290638,1
2025,simple,C,high,0.013434575412977776,1
2025,variogram,A,all,0.007784277786564636,1
2025,variogram,A,high,0.007039475792354338,1
2025,variogram,A_new344,all,0.009738259015887549,1
2025,variogram,A_new344,high,0.008846577159194262,1
2025,variogram,C,all,0.013688693097192372,1
2025,variogram,C,high,0.013585153443273568,1
