method,outcome,subset,threshold_c,mae,bias
mean,A,high,22.75,0.029974349084581003,-0.0032424814865690183
mean,A,high,23.0,0.031607312609162386,-0.003132852449346072
mean,A,high,23.25,0.03349497510843139,-0.003004246187446665
mean,A,high,23.5,0.03543545435118372,-0.0024981883830660786
mean,A,high,23.75,0.03766852218876706,-0.0023359431785920917
mean,A,high,24.0,0.03963940984510124,-0.0016411906934546085
mean,A,high,24.25,0.04164643168226715,-0.0011808853334013471
mean,A,high,24.5,0.042894184723830275,-0.0008340009614232409
mean,A,high,24.75,0.04455208212523378,-0.0004378872910971673
mean,A,high,25.0,0.04593886172448455,-0.0001435455323619829
mean,A,high,25.25,0.04611593073667553,0.00014597000447271567
mean,A,high,25.5,0.046126936702236485,0.00048019812371990215
mean,A,high,25.75,0.046001134264617806,0.0005192060425333252
mean,A,high,26.0,0.045849784912989855,0.000671464188690462
mean,A,high,26.25,0.04489756038995881,0.0007164979954100749
mean,A,high,26.5,0.04349571745940938,0.0009190008000390642
mean,A,high,26.75,0.040641499520979334,0.0007666336824984048
mean,A,high,27.0,0.038046801705469,0.0002087539241398837
mean,A,high,27.25,0.03452486072813124,-0.00032500242654014903
mean,A,high,27.5,0.02981325190184933,-0.000541144004462128
mean,A,high,27.75,0.024817655061210968,-0.00041927839810980747
mean,A,high,28.0,0.019722843939509554,-0.00016726944776415933
mean,A,high,28.25,0.014588829825116906,-7.878475323675316e-05
mean,A,high,28.5,0.009776889227407175,-6.33475961722763e-05
mean,A_new344,all,9.5,0.004767568391520074,-0.00011958633649211935
mean,A_new344,all,9.75,0.005460221305794786,-0.0001251550956092966
mean,A_new344,all,10.0,0.006207124941842097,-0.00012183474286649321
mean,A_new344,all,10.25,0.0071545593929708134,-0.00011943184112860008
mean,A_new344,all,10.5,0.008104938751465642,-0.00011788569233344848
mean,A_new344,all,10.75,0.009119752324897347,-0.00011296214270464875
mean,A_new344,all,11.0,0.010268897202660552,-0.00010948452661190917
mean,A_new344,all,11.25,0.011422103407640959,-0.00010257743465028366
mean,A_new344,all,11.5,0.012666556464428234,-9.83361940153591e-05
mean,A_new344,all,11.75,0.014013787845476954,-8.26153157071386e-05
mean,A_new344,all,12.0,0.015452770041291426,-8.120209995163239e-05
mean,A_new344,all,12.25,0.016772325792577137,-7.234946428353594e-05
mean,A_new344,all,12.5,0.018000860828398305,-6.806951254229271e-05
mean,A_new344,all,12.75,0.019190894112201838,-5.277053538189524e-05
mean,A_new344,all,13.0,0.020621534546440095,-3.790987148592564e-05
mean,A_new344,all,13.25,0.021821014435734892,-3.20868994841896e-05
mean,A_new344,all,13.5,0.023076585550865777,-8.100075608236023e-06
mean,A_new344,all,13.75,0.024339229919051752,-6.172173875222401e-06
mean,A_new344,all,14.0,0.025457231936126267,2.4422936282533425e-05
mean,A_new344,all,14.25,0.02641903417554882,4.484891376533485e-05
mean,A_new344,all,14.5,0.027193945268536076,4.842690931356181e-05
mean,A_new344,all,14.75,0.027879142469202145,5.994914053652048e-05
mean,A_new344,all,15.0,0.028393571574628358,6.588186966393455e-05
mean,A_new344,all,15.25,0.028809447108244013,6.545677421671253e-05
mean,A_new344,all,15.5,0.02909038661113565,8.215474530954096e-05
mean,A_new344,all,15.75,0.029262861637702267,7.40059935235155e-05
mean,A_new344,all,16.0,0.02912610090028053,7.353411153726942e-05
mean,A_new344,all,16.25,0.0288738148143065,3.878594240839442e-05
mean,A_new344,all,16.5,0.028645696123280807,4.129647318966407e-05
mean,A_new344,all,16.75,0.02839156138822475,4.254916784270154e-05
mean,A_new344,all,17.0,0.028015377039581842,3.0241298342056376e-05
mean,A_new344,all,17.25,0.027504207136527844,2.9281487914489488e-05
mean,A_new344,all,17.5,0.02710459169178064,3.209796739166081e-05
mean,A_new344,all,17.75,0.026675276872993814,2.4496300548180575e-05
mean,A_new344,all,18.0,0.026318731943273853,2.669330023599025e-05
mean,A_new344,all,18.25,0.02587095593158274,1.2027196766380885e-05
mean,A_new344,all,18.5,0.025509962669103138,-3.4906929168159244e-06
mean,A_new344,all,18.75,0.0254539932576643,-1.0049278136549677e-05
mean,A_new344,all,19.0,0.02554199706629102,3.7849678487436945e-06
mean,A_new344,all,19.25,0.025790449597939,-2.6265195013084315e-06
mean,A_new344,all,19.5,0.0259848484953741,-1.7902800039860785e-05
mean,A_new344,all,19.75,0.026731979117394944,-3.398228774740946e-05
mean,A_new344,all,20.0,0.027672923707373284,-5.805040490871365e-05
mean,A_new344,all,20.25,0.028955858392579432,-7.541308543173079e-05
mean,A_new344,all,20.5,0.030382135210883267,-7.449833553737392e-05
mean,A_new344,all,20.75,0.03187526278645232,-8.721760147691407e-05
mean,A_new344,all,21.0,0.03326429841856874,-0.00011128405388740075
mean,A_new344,all,21.25,0.0349209780633679,-0.0001339320702320288
mean,A_new344,all,21.5,0.036863403450024305,-0.00016800941202006314
mean,A_new344,all,21.75,0.038651731922952445,-0.00018623631467253523
mean,A_new344,all,22.0,0.040493000927997874,-0.0001955771279492129
mean,A_new344,all,22.25,0.04211307802632188,-0.0002158598829640763
mean,A_new344,all,22.5,0.043395738111081224,-0.0002200660001332016
mean,A_new344,all,22.75,0.04491736492274534,-0.0001808255783420548
mean,A_new344,all,23.0,0.04609221898938716,-0.00017662204367592318
mean,A_new344,all,23.25,0.047218095482872924,-0.0001547250613264493
mean,A_new344,all,23.5,0.048207327679089286,-0.00013697248375947312
mean,A_new344,all,23.75,0.04918493596417512,-0.00014158636889128687
mean,A_new344,all,24.0,0.049445197802300785,-0.00011885569152189929
mean,A_new344,all,24.25,0.04985899771680708,-7.714636686469419e-05
mean,A_new344,all,24.5,0.04953256568042718,-2.9732559061147558e-05
mean,A_new344,all,24.75,0.04907348082815821,4.2163142397802565e-06
mean,A_new344,all,25.0,0.048289119632354306,2.476914544309326e-05
mean,A_new344,all,25.25,0.047013509298297514,5.7933584047068774e-05
mean,A_new344,all,25.5,0.04538938077780275,0.00013753970479933733
mean,A_new344,all,25.75,0.043607961525624156,0.00018758648703253136
mean,A_new344,all,26.0,0.041538515717663635,0.0002301793249393362
mean,A_new344,all,26.25,0.03906019062668733,0.0002680577379735377
mean,A_new344,all,26.5,0.0360390979278062,0.0002591724856184792
mean,A_new344,all,26.75,0.0323279185025081,0.00024008509450869752
mean,A_new344,all,27.0,0.028450335111427097,0.00023350334520650791
mean,A_new344,all,27.25,0.024325935973158963,0.0002345960230729559
mean,A_new344,all,27.5,0.01977576226229702,0.00019016358876776948
mean,A_new344,all,27.75,0.015369401868587105,0.00014316389322371502
mean,A_new344,all,28.0,0.011257395693437786,0.00010608600172833038
mean,A_new344,all,28.25,0.007652102940777349,6.626317502971751e-05
mean,A_new344,all,28.5,0.004777685717632432,4.4547760196897014e-05
mean,A_new344,high,9.5,0.0009082035226876268,0.00010279342987802756
mean,A_new344,high,9.75,0.001061954006250258,0.00015743169638790327
mean,A_new344,high,10.0,0.0012981564017935001,0.00022776090144927815
mean,A_new344,high,10.25,0.0015659782910949585,0.0002586388918747638
mean,A_new344,high,10.5,0.001889292249568016,0.00032546559168532746
mean,A_new344,high,10.75,0.0022388009728783087,0.00033162006867242894
mean,A_new344,high,11.0,0.0027341182899258197,0.0003472911387791997
mean,A_new344,high,11.25,0.0032811166530889394,0.0004006154341350616
mean,A_new344,high,11.5,0.003960898880796662,0.00039598785538798363
mean,A_new344,high,11.75,0.004661261888521914,0.00044552755098252364
mean,A_new344,high,12.0,0.005535618559873128,0.000337497206134367
mean,A_new344,high,12.25,0.006435602956589798,0.00031786035036191325
mean,A_new344,high,12.5,0.007327967063324147,0.00026727692904201177
mean,A_new344,high,12.75,0.008489815747772668,0.0003005038891879856
mean,A_new344,high,13.0,0.009789847101903308,0.00030237003256724176
mean,A_new344,high,13.25,0.011135999310993145,0.0005061164041164068
mean,A_new344,high,13.5,0.012580478303289485,0.0006548703433190365
mean,A_new344,high,13.75,0.014050793797316942,0.000885336799162082
mean,A_new344,high,14.0,0.015598104582302557,0.0012223473119624673
mean,A_new344,high,14.25,0.01675903265101182,0.0013081520091476385
mean,A_new344,high,14.5,0.018025920568105525,0.0013727843690986012
mean,A_new344,high,14.75,0.019397099886923473,0.0014779857897872424
mean,A_new344,high,15.0,0.020483663111653665,0.0015279988442190608
mean,A_new344,high,15.25,0.021579700531095144,0.0015011698303752377
mean,A_new344,high,15.5,0.022707645709180702,0.001510577702660589
mean,A_new344,high,15.75,0.02387692956161695,0.0015104540314068574
mean,A_new344,high,16.0,0.024457895206771597,0.0012975208015058232
mean,A_new344,high,16.25,0.024958444365556356,0.0010391508251226722
mean,A_new344,high,16.5,0.025296375550639516,0.0007398842057835633
mean,A_new344,high,16.75,0.02562014288191854,0.0006258487903273208
mean,A_new344,high,17.0,0.025612738661105867,0.0004206223550280518
mean,A_new344,high,17.25,0.025470768166064476,0.0002564922912128389
mean,A_new344,high,17.5,0.02554103647721845,0.00010173946901044961
mean,A_new344,high,17.75,0.02539734627230096,-0.0001171638387086417
mean,A_new344,high,18.0,0.024917041815618806,-0.00020006136223653015
mean,A_new344,high,18.25,0.024406158090377175,-0.0003579644903297737
mean,A_new344,high,18.5,0.024079759265161683,-0.0005186398723620789
mean,A_new344,high,18.75,0.023516174689976414,-0.0006743139398964335
mean,A_new344,high,19.0,0.02293678207746635,-0.0006526895520951229
mean,A_new344,high,19.25,0.022579769982166688,-0.000765616041515123
mean,A_new344,high,19.5,0.021845110935478917,-0.0012123531304997514
mean,A_new344,high,19.75,0.021893825855834166,-0.0015041480834049868
mean,A_new344,high,20.0,0.021729223178181954,-0.0017263372392022965
mean,A_new344,high,20.25,0.02195408190120348,-0.00227169716547556
mean,A_new344,high,20.5,0.02228326791834362,-0.0026312347660268883
mean,A_new344,high,20.75,0.02263747932138427,-0.0028415445456055695
mean,A_new344,high,21.0,0.022701470534464148,-0.0029506143340265255
mean,A_new344,high,21.25,0.02331953748723682,-0.003099845793978376
mean,A_new344,high,21.5,0.02458639604515223,-0.003376523374506221
mean,A_new344,high,21.75,0.025509396001596754,-0.0035358591114455938
mean,A_new344,high,22.0,0.027085994765676354,-0.0037400736936019623
mean,A_new344,high,22.25,0.028233573990642073,-0.003633195404568576
mean,A_new344,high,22.5,0.029353003107327844,-0.00354086997349638
mean,A_new344,high,22.75,0.030886588301992268,-0.00324887278926024
mean,A_new344,high,23.0,0.032175057191261396,-0.003068911491512856
mean,A_new344,high,23.25,0.03397121876933345,-0.0027634089373853553
mean,A_new344,high,23.5,0.03577516486622772,-0.00220340366630378
mean,A_new344,high,23.75,0.0380068748374591,-0.002141904208076814
mean,A_new344,high,24.0,0.03962990293532204,-0.0015623662679383709
mean,A_new344,high,24.25,0.04133457259996465,-0.001058539591804811
mean,A_new344,high,24.5,0.042349221724285534,-0.0008063697276145687
mean,A_new344,high,24.75,0.04363764559117565,-0.0005633898401302248
mean,A_new344,high,25.0,0.04478777758364038,-0.0002962021303686581
mean,A_new344,high,25.25,0.044944961834679595,0.0001421790268275366
mean,A_new344,high,25.5,0.045104057697666365,0.0003555015471293664
mean,A_new344,high,25.75,0.04488256933046536,0.00037345733412955394
mean,A_new344,high,26.0,0.04523080724369739,0.0005949189068156403
mean,A_new344,high,26.25,0.044661486751749205,0.0009190888935513538
mean,A_new344,high,26.5,0.043444882878072556,0.0010845056620471022
mean,A_new344,high,26.75,0.041152292468523144,0.0007872884330657101
mean,A_new344,high,27.0,0.03840912127186569,0.00039399228734091085
mean,A_new344,high,27.25,0.03519724386671679,-0.00014893939147509947
mean,A_new344,high,27.5,0.03028600820837083,-0.0003902067195174669
mean,A_new344,high,27.75,0.025308079062689816,-0.0003727860737612844
mean,A_new344,high,28.0,0.0202039678024261,-7.785005373832696e-05
mean,A_new344,high,28.25,0.01490746208052922,1.790611235903215e-05
mean,A_new344,high,28.5,0.010093086948697998,-2.0356860891153444e-06
mean,C,all,9.5,0.004871922604220361,-6.989377319323032e-05
mean,C,all,9.75,0.005593451823260826,-8.117525996210967e-05
mean,C,all,10.0,0.006344462172191724,-8.525966547499624e-05
mean,C,all,10.25,0.0072996523818348045,-9.043318368013227e-05
mean,C,all,10.5,0.008370992071817974,-8.870993218122438e-05
mean,C,all,10.75,0.009463645426057064,-9.36926965305685e-05
mean,C,all,11.0,0.010756580183676803,-9.353072432779784e-05
mean,C,all,11.25,0.011974094598947127,-9.166477193938e-05
mean,C,all,11.5,0.013324410416248999,-8.478957152995434e-05
mean,C,all,11.75,0.014685758656154208,-6.910026641742356e-05
mean,C,all,12.0,0.016177070635915763,-6.119760428552599e-05
mean,C,all,12.25,0.01755060803056723,-4.7400279182415996e-05
mean,C,all,12.5,0.018901741824543388,-4.1114451780566557e-05
mean,C,all,12.75,0.020200922223722245,-3.8799170516953346e-05
mean,C,all,13.0,0.02159100870533373,-3.6615089895472516e-05
mean,C,all,13.25,0.022901989530614824,-3.5560513283173524e-05
mean,C,all,13.5,0.024159102858298066,-3.068869205677772e-06
mean,C,all,13.75,0.0255675930692267,-2.3323486782870005e-06
mean,C,all,14.0,0.02663450727083273,2.4765951292126467e-05
mean,C,all,14.25,0.027617888811748988,5.1417048616523546e-05
mean,C,all,14.5,0.02813478737846366,6.0994733264889365e-05
mean,C,all,14.75,0.028784944794356265,5.6902750536868066e-05
mean,C,all,15.0,0.029344813445609092,7.169175355156831e-05
mean,C,all,15.25,0.029675595465621128,8.275760058722285e-05
mean,C,all,15.5,0.030060832689045375,0.00010715121634332263
mean,C,all,15.75,0.030183990069973386,8.94290200409287e-05
mean,C,all,16.0,0.030255943091953945,9.027721796483282e-05
mean,C,all,16.25,0.030045575732690403,7.171201628641984e-05
mean,C,all,16.5,0.029935144760555577,7.340315149735e-05
mean,C,all,16.75,0.02988531088684676,4.991992440958388e-05
mean,C,all,17.0,0.029565708730179874,2.6344603135292825e-05
mean,C,all,17.25,0.029151014101621322,1.6795050007997063e-05
mean,C,all,17.5,0.028978321100093494,2.0259548133103677e-06
mean,C,all,17.75,0.028655554771339905,1.73922999929038e-05
mean,C,all,18.0,0.028543962091989672,2.348137117554891e-05
mean,C,all,18.25,0.02846700089907682,3.11855902227529e-05
mean,C,all,18.5,0.028446092407145095,4.4330879148178855e-05
mean,C,all,18.75,0.028841288959565493,3.975461560481868e-05
mean,C,all,19.0,0.029448888750055434,4.493050151609369e-05
mean,C,all,19.25,0.029676360422315043,4.6889706464089436e-05
mean,C,all,19.5,0.029995020156323497,2.3851415704193463e-05
mean,C,all,19.75,0.031163138885516386,-1.4468844988469992e-05
mean,C,all,20.0,0.03267910585586755,-8.378740367865126e-05
mean,C,all,20.25,0.03415730842312946,-0.0001194707634723163
mean,C,all,20.5,0.03578305666070035,-0.00013845624775853335
mean,C,all,20.75,0.03795459379481636,-0.00011571752278146244
mean,C,all,21.0,0.03960478432266714,-0.00014331410047650973
mean,C,all,21.25,0.04185469810429745,-0.00019913362257591464
mean,C,all,21.5,0.04411100111981681,-0.00020100601046845774
mean,C,all,21.75,0.04631029118933094,-0.0002279685762388001
mean,C,all,22.0,0.047615292013012143,-0.00023299578156890785
mean,C,all,22.25,0.04958361225020777,-0.000244718020022154
mean,C,all,22.5,0.05206333698751229,-0.00024993357890755626
mean,C,all,22.75,0.053744019263827936,-0.0002050331985567129
mean,C,all,23.0,0.055280872370097295,-0.00018811533776114925
mean,C,all,23.25,0.05684268026852142,-0.00012232576019378363
mean,C,all,23.5,0.058733801149002486,-3.7451047275864095e-05
mean,C,all,23.75,0.06097114937510145,3.669374335431518e-05
mean,C,all,24.0,0.06337546104411329,4.259718385429171e-05
mean,C,all,24.25,0.0643876442810975,9.448155198838545e-05
mean,C,all,24.5,0.06447740549945667,0.00030046538306517434
mean,C,all,24.75,0.061166501234568155,0.00019547936486865317
mean,C,all,25.0,0.05551564074324365,0.00018781033274142627
mean,C,all,25.25,0.0502403701840037,8.545681723887166e-05
mean,C,all,25.5,0.04427130560269977,0.0001781554909430889
mean,C,all,25.75,0.040098260031859054,0.000216041159206955
mean,C,all,26.0,0.03658296853070057,0.00016840747841873367
mean,C,all,26.25,0.033629640009611675,0.00020975377504784467
mean,C,all,26.5,0.03034736584916284,0.00019018059805556885
mean,C,all,26.75,0.02690361441993199,0.00020398609628358556
mean,C,all,27.0,0.023158618929432277,0.0001887978959488421
mean,C,all,27.25,0.019014228185604675,0.00016806891106248116
mean,C,all,27.5,0.014983846498822024,0.00014607137333215293
mean,C,all,27.75,0.011272716207477256,0.0001134449802501924
mean,C,all,28.0,0.00789949495031865,8.037446661502139e-05
mean,C,all,28.25,0.005145613113605183,5.4541647583517916e-05
mean,C,all,28.5,0.0030774365362291624,3.6560399815214236e-05
mean,C,high,9.5,0.0010341264945159059,0.0002633630011450137
mean,C,high,9.75,0.001183396317923744,0.00029749895834322004
mean,C,high,10.0,0.0013718664218030426,0.0003514122805290206
mean,C,high,10.25,0.0015913943227099704,0.0003592876423140742
mean,C,high,10.5,0.001926335117252592,0.00040693677470421625
mean,C,high,10.75,0.00228779238971773,0.00043073434574703804
mean,C,high,11.0,0.0027817491109935356,0.0004296564167461086
mean,C,high,11.25,0.003281686245215152,0.00045415774977049673
mean,C,high,11.5,0.003938386148853569,0.0003948853334007029
mean,C,high,11.75,0.004743286553938982,0.00035475896937986
mean,C,high,12.0,0.005678253402785897,0.00026842285164278677
mean,C,high,12.25,0.006647272163351516,0.00029486759218670373
mean,C,high,12.5,0.007598390747924867,0.0002603744079166039
mean,C,high,12.75,0.008852382837194653,0.0002973079793048576
mean,C,high,13.0,0.010248991036093728,0.00034879477326613904
mean,C,high,13.25,0.011654463786022626,0.000546807339120571
mean,C,high,13.5,0.013183041934642325,0.0006745611096170452
mean,C,high,13.75,0.014848406789845664,0.0008937649279581823
mean,C,high,14.0,0.01633270524637748,0.001214010446824154
mean,C,high,14.25,0.01767492751583117,0.001265099319986131
mean,C,high,14.5,0.018746580987472398,0.0012925199546448627
mean,C,high,14.75,0.019988690440764616,0.0015115637624555428
mean,C,high,15.0,0.021262897396234888,0.0016925928362324742
mean,C,high,15.25,0.022297256284597635,0.0016183133552993328
mean,C,high,15.5,0.023556438807459796,0.0016298687167889774
mean,C,high,15.75,0.024438072372847234,0.0016977386048735818
mean,C,high,16.0,0.02497817759785654,0.001484162091823951
mean,C,high,16.25,0.02560888627143588,0.0011242149638108704
mean,C,high,16.5,0.026240851513455867,0.0010399765174220288
mean,C,high,16.75,0.026694607365384194,0.0008431086584709562
mean,C,high,17.0,0.026610815986088367,0.00060477752045013
mean,C,high,17.25,0.026350328575052893,0.00043925186610740345
mean,C,high,17.5,0.026552407608655255,0.0001318705098772961
mean,C,high,17.75,0.02651984150177595,8.441448692655564e-05
mean,C,high,18.0,0.026229091831025182,-3.742278603050268e-05
mean,C,high,18.25,0.0259592719132353,-0.00018830746737791268
mean,C,high,18.5,0.025745102351851283,-0.00022436939135720807
mean,C,high,18.75,0.025348593334084943,-0.00023271767955520384
mean,C,high,19.0,0.025226593496226,-0.00012194422686055681
mean,C,high,19.25,0.024546934824152246,-0.0005678895668407257
mean,C,high,19.5,0.02386995887331783,-0.000879456992209616
mean,C,high,19.75,0.023804484627513223,-0.0013787064755276756
mean,C,high,20.0,0.023428218298769395,-0.0017202029423748586
mean,C,high,20.25,0.023864119333249972,-0.0022710189666444976
mean,C,high,20.5,0.024016659641964005,-0.003171291911682634
mean,C,high,20.75,0.025506409093864188,-0.003623309252045639
mean,C,high,21.0,0.025737367129963745,-0.0036924877151635204
mean,C,high,21.25,0.027439533456514918,-0.0038795042368482127
mean,C,high,21.5,0.028478714863840706,-0.0043899022626826415
mean,C,high,21.75,0.02946114626239764,-0.004535711291153224
mean,C,high,22.0,0.03136141335338445,-0.004219742645284191
mean,C,high,22.25,0.03266037444903609,-0.0043553768978348605
mean,C,high,22.5,0.035075432109401034,-0.004361765941327534
mean,C,high,22.75,0.03808124867765107,-0.004079760515003973
mean,C,high,23.0,0.04048988504637334,-0.004394049051038057
mean,C,high,23.25,0.04428345976791274,-0.0037469439540999652
mean,C,high,23.5,0.04717937521680448,-0.00431513526795297
mean,C,high,23.75,0.051643556344181725,-0.0029139573158956018
mean,C,high,24.0,0.056683387564206905,-0.0011511415806816571
mean,C,high,24.25,0.06167138147906991,0.0008592699052692308
mean,C,high,24.5,0.06649797160631188,0.00032537128525384835
mean,C,high,24.75,0.06676775171588238,0.00036023403056734436
mean,C,high,25.0,0.06351249115141895,0.0010799436008359121
mean,C,high,25.25,0.05828130543028319,0.0018878345554765865
mean,C,high,25.5,0.0508019420332231,0.0017397478702281788
mean,C,high,25.75,0.046831438245185764,-7.790636306508816e-05
mean,C,high,26.0,0.04387550928175079,-0.0010460352816369066
mean,C,high,26.25,0.04350189206288478,-0.0011256351855888297
mean,C,high,26.5,0.04178003288631331,-0.0009568703344222248
mean,C,high,26.75,0.03964846170285539,-0.0010842602727636277
mean,C,high,27.0,0.036362600949536895,-0.001289840370351705
mean,C,high,27.25,0.0322384211822523,-0.0011956711769738888
mean,C,high,27.5,0.02711612301160525,-0.0012657898757163979
mean,C,high,27.75,0.021596934514396985,-0.0008680462537035877
mean,C,high,28.0,0.01588221198606761,-0.0003950252121596923
mean,C,high,28.25,0.010629055995600939,-0.0003030269468695243
mean,C,high,28.5,0.006530277939164259,-9.30306794779544e-05
simple,A,all,9.5,0.001182178334913126,-9.579114350285437e-05
simple,A,all,9.75,0.0013362376329488443,-0.00012595886155984537
simple,A,all,10.0,0.0014983907594171377,-0.00014980799308352523
simple,A,all,10.25,0.0016583575973895654,-0.00014656625717698725
simple,A,all,10.5,0.0017992525236557068,-0.00014273210410681617
simple,A,all,10.75,0.001993583109135955,-0.0001418689916528906
simple,A,all,11.0,0.002231643672912651,-0.0001448592418328827
simple,A,all,11.25,0.0025007006296918054,-0.00014818318761667578
simple,A,all,11.5,0.0026183672310953706,-0.00012937365896726773
simple,A,all,11.75,0.002869619643757429,-0.00010622631806246865
simple,A,all,12.0,0.0031569353616296585,-0.00011027793184552258
simple,A,all,12.25,0.003464647656327265,-0.0001344486903350114
simple,A,all,12.5,0.003921650923315765,-0.00014972868760364255
simple,A,all,12.75,0.0041847685270534245,-0.0001304269625903826
simple,A,all,13.0,0.004491230678925417,-0.0001320218355924706
simple,A,all,13.25,0.0046886786141153245,-0.00015375456786817946
simple,A,all,13.5,0.0049691141500509284,-0.00013938448965696037
simple,A,all,13.75,0.005209919791227355,-0.00013814085017607172
simple,A,all,14.0,0.005559680963175323,-0.00011206600005833751
simple,A,all,14.25,0.005922801780472193,-0.00010469790382962423
simple,A,all,14.5,0.006199758873244677,-8.522987446161955e-05
simple,A,all,14.75,0.006536675078281556,-4.812012154714316e-05
simple,A,all,15.0,0.0067494299231596255,-8.327518339993164e-06
simple,A,all,15.25,0.007094235199248559,-1.0359549911405348e-05
simple,A,all,15.5,0.0074090206512862165,-1.280377095265611e-05
simple,A,all,15.75,0.007546219442011654,-1.7887517436884603e-05
simple,A,all,16.0,0.007756204505430422,-1.6732974979669985e-05
simple,A,all,16.25,0.008019492470973121,-4.422941421671541e-05
simple,A,all,16.5,0.00822323884292534,-4.007303371031008e-05
simple,A,all,16.75,0.008521336957414409,-2.0166689667008733e-05
simple,A,all,17.0,0.008863496296425839,-4.975496850409502e-05
simple,A,all,17.25,0.00904379762556251,-6.076263546660423e-05
simple,A,all,17.5,0.009147546046377159,-3.668649839962392e-05
simple,A,all,17.75,0.00942619698827536,-5.3534310898198387e-05
simple,A,all,18.0,0.009584189899526432,-3.044635310469384e-05
simple,A,all,18.25,0.00956592074276515,-3.923631126538225e-05
simple,A,all,18.5,0.009667377294162652,-6.836029758526183e-05
simple,A,all,18.75,0.010006212826075275,-4.3206108830068024e-05
simple,A,all,19.0,0.01031757982893529,-4.31775020965709e-05
simple,A,all,19.25,0.010445652126852818,-7.42061797381823e-05
simple,A,all,19.5,0.01073948661422447,-0.00010979530354011687
simple,A,all,19.75,0.010656873026134741,-0.0001082094604993768
simple,A,all,20.0,0.01084607712061801,-0.00012084904858507399
simple,A,all,20.25,0.011325270119580611,-0.00010386123486886267
simple,A,all,20.5,0.011631787210385526,-0.00011962911997435062
simple,A,all,20.75,0.01171761790170083,-0.00010122248789219317
simple,A,all,21.0,0.011732653274277659,-0.00010692739024298699
simple,A,all,21.25,0.012001572298988728,-0.0001438968461513843
simple,A,all,21.5,0.012215227050710641,-0.00018604784046294943
simple,A,all,21.75,0.011974251208141471,-0.0001527381377579929
simple,A,all,22.0,0.012148809015783297,-0.00015917693973567501
simple,A,all,22.25,0.012206039981847291,-0.00013241293641675622
simple,A,all,22.5,0.012399546843465977,-0.000133736802439536
simple,A,all,22.75,0.012744572610906169,-0.00011985705308992607
simple,A,all,23.0,0.012429479906765904,-7.309778109840005e-05
simple,A,all,23.25,0.012425142487587389,-4.0905417072000426e-05
simple,A,all,23.5,0.012647082154960616,-3.2658997945567706e-05
simple,A,all,23.75,0.0127410186291167,-7.46957620003732e-05
simple,A,all,24.0,0.012882827861497841,-8.059313499298162e-05
simple,A,all,24.25,0.012943122522988612,-5.2816105341673444e-05
simple,A,all,24.5,0.01312533483721499,-3.1002053536032336e-05
simple,A,all,24.75,0.013016465910563475,5.168723263054571e-06
simple,A,all,25.0,0.01315642230696582,-1.6362636726221766e-05
simple,A,all,25.25,0.013325906289664551,-1.5933467470659865e-06
simple,A,all,25.5,0.013059999978174733,7.362801260427684e-05
simple,A,all,25.75,0.012837056909014136,0.00013904675450279787
simple,A,all,26.0,0.012252209028514755,0.00020128300748719282
simple,A,all,26.25,0.011405542198579062,0.00016503700305162141
simple,A,all,26.5,0.010710613059170279,0.00019284054716117648
simple,A,all,26.75,0.010151780232870401,0.00017788793462335858
simple,A,all,27.0,0.008987094453648634,0.00022405302153539875
simple,A,all,27.25,0.0079289461103482,0.00022151178809898478
simple,A,all,27.5,0.006630223201507245,0.00018484830098256
simple,A,all,27.75,0.005348341579560385,0.00019234111696666024
simple,A,all,28.0,0.004127220863099565,0.0002089961778618555
simple,A,all,28.25,0.0030925307942509454,0.0001912378873252367
simple,A,all,28.5,0.00201558305844029,0.00017540920137635723
simple,A,high,9.5,0.00035431964236716854,-4.8492168632859645e-05
simple,A,high,9.75,0.0003940235775891998,-8.886044332096461e-05
simple,A,high,10.0,0.00047440930049768453,-8.108509360699459e-05
simple,A,high,10.25,0.0005876286589954104,-9.88627504534301e-05
simple,A,high,10.5,0.0006937260523581374,-8.796050274429764e-05
simple,A,high,10.75,0.0007997975283098935,-9.960161200714665e-05
simple,A,high,11.0,0.0008851859813303831,-0.00013314097484072094
simple,A,high,11.25,0.0010668879535942833,-6.028214822847875e-05
simple,A,high,11.5,0.0012479108519574044,4.0268259877912126e-05
simple,A,high,11.75,0.0014572851248067283,4.3287270399668016e-05
simple,A,high,12.0,0.001650458084009554,-5.7568873027522435e-05
simple,A,high,12.25,0.0018913939518785201,-0.00013441933570622472
simple,A,high,12.5,0.0022122026462772088,-0.0001705410538779015
simple,A,high,12.75,0.0025555040708528103,-0.00017512160134397606
simple,A,high,13.0,0.0027110001666770882,-0.00022730728519201223
simple,A,high,13.25,0.0029626636626818802,-0.00021871812945292637
simple,A,high,13.5,0.003120436269013149,-0.00012490347065938884
simple,A,high,13.75,0.0035115777154565964,-1.7285186564933283e-05
simple,A,high,14.0,0.0038021020709084895,0.00033275390582889527
simple,A,high,14.25,0.0040768058496826656,0.0003144787833997026
simple,A,high,14.5,0.004416861051950963,0.0003592837194850707
simple,A,high,14.75,0.004718544266043178,0.00021071466958493733
simple,A,high,15.0,0.004743075378629417,0.0001766355891011876
simple,A,high,15.25,0.005025013404684944,0.00018845402126700688
simple,A,high,15.5,0.0054984085243691295,6.257548869464704e-06
simple,A,high,15.75,0.005854707367677087,3.4064038957121374e-05
