file,mean_extreme,mean_moderate,relative_effect,absolute_effect,n_extreme,n_moderate,metric,year,month,day_definition,analysis_role
201106,11.6898623150672,13.6968356586039,-0.146528248827748,-2.00697334353668,8,14,graph_h_1.000,2011,6,utc,confirmatory
201107,11.9186113058592,13.0131290737602,-0.0841087306286712,-1.09451776790103,8,15,graph_h_1.000,2011,7,utc,confirmatory
201108,10.9438178786662,12.1115353274495,-0.0964136599706611,-1.16771744878337,8,15,graph_h_1.000,2011,8,utc,confirmatory
201206,9.60262616617811,15.2807692755111,-0.371587516764145,-5.67814310933302,8,14,graph_h_1.000,2012,6,utc,confirmatory
201207,8.58989838003415,12.3712619248801,-0.305657059708772,-3.78136354484593,8,15,graph_h_1.000,2012,7,utc,confirmatory
201208,7.81866654506644,12.5222546843533,-0.375618309789215,-4.70358813928686,8,15,graph_h_1.000,2012,8,utc,confirmatory
201306,12.6943823039203,11.2247551511854,0.130927323842758,1.46962715273491,8,14,graph_h_1.000,2013,6,utc,confirmatory
201307,10.0602864810496,11.131566421516,-0.0962380225657828,-1.07127994046636,8,15,graph_h_1.000,2013,7,utc,confirmatory
201308,9.37728001627501,12.8346485603733,-0.269377733861204,-3.45736854409833,8,15,graph_h_1.000,2013,8,utc,confirmatory
201406,12.8389055117691,13.024135874543,-0.0142220846402528,-0.185230362773904,8,14,graph_h_1.000,2014,6,utc,confirmatory
201407,10.6702711239046,11.3747729702584,-0.0619354643996766,-0.704501846353843,8,15,graph_h_1.000,2014,7,utc,confirmatory
201408,13.4918509822064,12.4749539666973,0.0815150916166754,1.01689701550914,8,15,graph_h_1.000,2014,8,utc,confirmatory
201506,12.0305754746903,16.8409578454781,-0.285635913047514,-4.81038237078784,8,14,graph_h_1.000,2015,6,utc,discovery
201507,10.6881475002238,13.8875697600221,-0.230380283597807,-3.19942225979821,8,15,graph_h_1.000,2015,7,utc,discovery
201508,10.8687354827633,15.4589626465445,-0.296929830851698,-4.59022716378118,8,15,graph_h_1.000,2015,8,utc,discovery
201606,16.1266417446976,15.1572626963685,0.0639547567227519,0.969379048329087,8,14,graph_h_1.000,2016,6,utc,confirmatory
201607,10.5949289448728,12.23923888746,-0.134347401640462,-1.64430994258715,8,15,graph_h_1.000,2016,7,utc,confirmatory
201608,10.3419787345122,8.82728926032317,0.171591689081403,1.51468947418898,8,15,graph_h_1.000,2016,8,utc,confirmatory
201706,12.3503904819002,14.5036075291721,-0.148460791078428,-2.15321704727193,8,14,graph_h_1.000,2017,6,utc,confirmatory
201707,9.42030425879814,11.8610300178986,-0.205776880710808,-2.44072575910043,8,15,graph_h_1.000,2017,7,utc,confirmatory
201708,13.5038050626067,12.5552966013389,0.0755464798152741,0.948508461267826,8,15,graph_h_1.000,2017,8,utc,confirmatory
201806,12.6867031701841,13.2196228965665,-0.0403127782503415,-0.532919726382422,8,14,graph_h_1.000,2018,6,utc,confirmatory
201807,5.96380232291512,8.63601386556386,-0.309426499800353,-2.67221154264874,8,15,graph_h_1.000,2018,7,utc,confirmatory
201808,7.08100424258045,9.24062871566874,-0.233709690058898,-2.15962447308829,8,15,graph_h_1.000,2018,8,utc,confirmatory
201906,13.2036352748702,14.8365623486064,-0.110061012475012,-1.63292707373627,8,14,graph_h_1.000,2019,6,utc,confirmatory
201907,11.5173244657742,13.0177442405373,-0.115259583153498,-1.50041977476319,8,15,graph_h_1.000,2019,7,utc,confirmatory
201908,11.6823083042032,13.1733462862701,-0.113185970342325,-1.49103798206694,8,15,graph_h_1.000,2019,8,utc,confirmatory
202006,14.2833918952735,15.7428575602601,-0.0927065279857927,-1.4594656649866,8,14,graph_h_1.000,2020,6,utc,confirmatory
202007,9.1554810255437,10.8134617418103,-0.153325619108262,-1.65798071626657,8,15,graph_h_1.000,2020,7,utc,confirmatory
202008,12.8151773840968,13.3518120525282,-0.0401918980225499,-0.536634668431466,8,15,graph_h_1.000,2020,8,utc,confirmatory
202106,12.0922442451337,15.231874471867,-0.206122380573194,-3.13963022673328,8,14,graph_h_1.000,2021,6,utc,confirmatory
202107,9.42679352311432,9.61752809144147,-0.0198319741324051,-0.190734568327146,8,15,graph_h_1.000,2021,7,utc,confirmatory
202108,14.2397747428106,15.512019486767,-0.0820167061446561,-1.27224474395635,8,15,graph_h_1.000,2021,8,utc,confirmatory
202206,12.0679512993064,14.2650033784078,-0.154016933667672,-2.19705207910135,8,14,graph_h_1.000,2022,6,utc,discovery
202207,12.243930275471,11.8494077070078,0.0332947079059336,0.394522568463144,8,15,graph_h_1.000,2022,7,utc,discovery
202208,7.05485264903674,11.4027761199395,-0.381303940827158,-4.34792347090272,8,15,graph_h_1.000,2022,8,utc,discovery
202306,15.0424320914559,14.4465688438329,0.0412460047824723,0.595863247623049,8,14,graph_h_1.000,2023,6,utc,confirmatory
202307,9.52123780188492,14.2984713919044,-0.334107993720524,-4.77723359001949,8,15,graph_h_1.000,2023,7,utc,confirmatory
202308,7.67817490086538,14.0400638642526,-0.453123933402128,-6.3618889633872,8,15,graph_h_1.000,2023,8,utc,confirmatory
202406,13.6135064657084,15.7115419547114,-0.133534664837521,-2.09803548900305,8,14,graph_h_1.000,2024,6,utc,confirmatory
202407,12.0712556300329,11.6834493572161,0.0331927893004713,0.3878062728168,8,15,graph_h_1.000,2024,7,utc,confirmatory
202408,10.7880306480574,11.2357903061606,-0.0398511938993547,-0.447759658103298,8,15,graph_h_1.000,2024,8,utc,confirmatory
202506,12.0289855873311,15.0243827019896,-0.199369063879199,-2.99539711465849,8,14,graph_h_1.000,2025,6,utc,confirmatory
202507,7.17846875971124,9.46831786429361,-0.241843285935479,-2.28984910458237,8,15,graph_h_1.000,2025,7,utc,confirmatory
202508,8.37583148265592,10.9770340209595,-0.236967703055023,-2.60120253830363,8,15,graph_h_1.000,2025,8,utc,confirmatory
199106,19.1733112369001,17.1781772473865,0.116143520979041,1.99513398951353,8,14,graph_h_2.000,1991,6,utc,confirmatory
199107,12.1559747587069,14.9975169907547,-0.189467512108799,-2.84154223204772,8,15,graph_h_2.000,1991,7,utc,confirmatory
199108,12.8961824675401,11.8572276705516,0.0876220669667018,1.0389547969885,8,15,graph_h_2.000,1991,8,utc,confirmatory
199206,16.2503324651121,16.176847500753,0.00454260104483484,0.0734849643590536,8,14,graph_h_2.000,1992,6,utc,confirmatory
199207,13.4071875132746,15.7010372440127,-0.146095426377824,-2.29384973073814,8,15,graph_h_2.000,1992,7,utc,confirmatory
199208,12.2825838630768,12.6984678798366,-0.032750724000347,-0.415884016759799,8,15,graph_h_2.000,1992,8,utc,confirmatory
199306,19.5384159479478,21.0787195015707,-0.0730738673906725,-1.54030355362296,8,14,graph_h_2.000,1993,6,utc,confirmatory
199307,14.5628202624293,14.4072417163495,0.0107986350991263,0.155578546079767,8,15,graph_h_2.000,1993,7,utc,confirmatory
199308,15.1162446116304,17.4912664446274,-0.135783297368185,-2.375021832997,8,15,graph_h_2.000,1993,8,utc,confirmatory
199406,16.6733375939722,13.8073648885672,0.207568404871958,2.86597270540497,8,14,graph_h_2.000,1994,6,utc,confirmatory
199407,10.0485678967814,14.3998362860142,-0.302174851352928,-4.35126838923284,8,15,graph_h_2.000,1994,7,utc,confirmatory
199408,12.0133769903423,12.9781784675674,-0.0743402843192638,-0.964801477225109,8,15,graph_h_2.000,1994,8,utc,confirmatory
199506,22.3736885601105,20.0951618357486,0.113386831267438,2.27852672436188,8,14,graph_h_2.000,1995,6,utc,confirmatory
199507,11.9585599342736,15.7247809011104,-0.239508645018437,-3.76622096683675,8,15,graph_h_2.000,1995,7,utc,confirmatory
199508,11.0319245517723,13.988334728638,-0.211348257974778,-2.95641017686573,8,15,graph_h_2.000,1995,8,utc,confirmatory
199606,18.7408450665798,21.1527543015987,-0.114023412773087,-2.41190923501888,8,14,graph_h_2.000,1996,6,utc,confirmatory
199607,11.1148401281183,13.0113522952395,-0.145758267402768,-1.89651216712113,8,15,graph_h_2.000,1996,7,utc,confirmatory
199608,11.2608061465865,14.8451843802626,-0.241450570222742,-3.58437823367616,8,15,graph_h_2.000,1996,8,utc,confirmatory
199706,11.9776985913296,18.2113224981198,-0.342293861823262,-6.23362390679029,8,14,graph_h_2.000,1997,6,utc,confirmatory
199707,11.0528172811532,12.0742199380198,-0.0845936766192514,-1.02140265686656,8,15,graph_h_2.000,1997,7,utc,confirmatory
199708,12.5064740140185,14.8207227624467,-0.156149520203709,-2.31424874842825,8,15,graph_h_2.000,1997,8,utc,confirmatory
199806,13.5181724969707,18.7429974041386,-0.278761437912499,-5.22482490716791,8,14,graph_h_2.000,1998,6,utc,confirmatory
199807,14.1788142442747,12.9297682493175,0.0966023497770809,1.24904599495716,8,15,graph_h_2.000,1998,7,utc,confirmatory
199808,16.231582074719,16.0023739394841,0.014323383274363,0.229208135234909,8,15,graph_h_2.000,1998,8,utc,confirmatory
199906,13.4453806258794,19.5607457978774,-0.312634560828536,-6.11536517199804,8,14,graph_h_2.000,1999,6,utc,confirmatory
199907,9.67733857335346,10.1402825513929,-0.0456539525100137,-0.462943978039411,8,15,graph_h_2.000,1999,7,utc,confirmatory
199908,10.613121738117,15.8875916630916,-0.331986750215119,-5.2744699249746,8,15,graph_h_2.000,1999,8,utc,confirmatory
200006,15.3717202368387,16.9826695755359,-0.0948584279716451,-1.61094933869722,8,14,graph_h_2.000,2000,6,utc,confirmatory
200007,8.63680425001947,14.5299539840946,-0.40558626273188,-5.89314973407512,8,15,graph_h_2.000,2000,7,utc,confirmatory
200008,12.0370535483096,15.8734839758614,-0.241687989441121,-3.8364304275518,8,15,graph_h_2.000,2000,8,utc,confirmatory
200106,16.5460229732843,17.5229785316082,-0.0557528251582112,-0.976955558323841,8,14,graph_h_2.000,2001,6,utc,confirmatory
200107,15.2633757199839,16.1964602270516,-0.0576103972094618,-0.93308450706769,8,15,graph_h_2.000,2001,7,utc,confirmatory
200108,12.1923221957756,18.1736904406678,-0.329122379652045,-5.98136824489219,8,15,graph_h_2.000,2001,8,utc,confirmatory
200206,15.3639286328728,16.1063939668413,-0.0460975520341201,-0.742465333968507,8,14,graph_h_2.000,2002,6,utc,confirmatory
200207,16.5947874779297,12.6057811224926,0.31644261602476,3.98900635543709,8,15,graph_h_2.000,2002,7,utc,confirmatory
200208,12.8675280918965,17.4057899130934,-0.260732885083431,-4.53826182119694,8,15,graph_h_2.000,2002,8,utc,confirmatory
200306,14.9240146414013,17.4443436375563,-0.144478293280632,-2.52032899615498,8,14,graph_h_2.000,2003,6,utc,confirmatory
200307,12.5301061038665,14.3336613286844,-0.125826554950664,-1.80355522481792,8,15,graph_h_2.000,2003,7,utc,confirmatory
200308,14.9729700356295,15.8000495286953,-0.0523466392661447,-0.827079493065833,8,15,graph_h_2.000,2003,8,utc,confirmatory
200406,18.2038480428468,16.0374181089153,0.135085954560679,2.16642993393153,8,14,graph_h_2.000,2004,6,utc,confirmatory
200407,12.0142045844396,15.9992775869545,-0.249078308745905,-3.9850730025149,8,15,graph_h_2.000,2004,7,utc,confirmatory
200408,10.9058698638384,15.7570243659892,-0.307872501144427,-4.85115450215076,8,15,graph_h_2.000,2004,8,utc,confirmatory
200506,18.0681289571284,20.3907197572136,-0.113904306848389,-2.32259080008518,8,14,graph_h_2.000,2005,6,utc,confirmatory
200507,10.3968586900919,14.0779999005333,-0.261481832394527,-3.68114121044142,8,15,graph_h_2.000,2005,7,utc,confirmatory
200508,11.918668546244,14.2640159015513,-0.164424056415434,-2.34534735530731,8,15,graph_h_2.000,2005,8,utc,confirmatory
200606,18.2283251300431,18.945461068442,-0.0378526516619534,-0.717135938398833,8,14,graph_h_2.000,2006,6,utc,confirmatory
200607,12.0804638675489,13.6561072347681,-0.115380125546153,-1.57564336721928,8,15,graph_h_2.000,2006,7,utc,confirmatory
200608,9.25342274706247,13.87048835529,-0.332869722389165,-4.61706560822752,8,15,graph_h_2.000,2006,8,utc,confirmatory
200706,17.521132202098,17.796100096749,-0.0154510197827693,-0.274967894651013,8,14,graph_h_2.000,2007,6,utc,confirmatory
200707,11.8063675401352,14.4372653125334,-0.182229647751521,-2.63089777239822,8,15,graph_h_2.000,2007,7,utc,confirmatory
200708,13.5221128817949,16.7358572466847,-0.192027472361865,-3.21374436488987,8,15,graph_h_2.000,2007,8,utc,confirmatory
200806,16.0631913544986,14.9809764974892,0.0722392734005548,1.08221485700941,8,14,graph_h_2.000,2008,6,utc,confirmatory
200807,13.260515034259,14.5884183693847,-0.0910244895301644,-1.32790333512571,8,15,graph_h_2.000,2008,7,utc,confirmatory
200808,12.631316366945,16.6757551051545,-0.242534068934568,-4.04443873820951,8,15,graph_h_2.000,2008,8,utc,confirmatory
200906,23.0324853626942,25.9942567224518,-0.113939451755876,-2.96177135975766,8,14,graph_h_2.000,2009,6,utc,confirmatory
200907,13.7851880845315,16.5112266689995,-0.165102123489483,-2.726038584468,8,15,graph_h_2.000,2009,7,utc,confirmatory
200908,14.4442975964716,18.434077310031,-0.21643501035923,-3.9897797135594,8,15,graph_h_2.000,2009,8,utc,confirmatory
201006,16.7319261142104,14.2700928175804,0.172516978557923,2.46183329663008,8,14,graph_h_2.000,2010,6,utc,confirmatory
201007,9.29152287950467,14.6744438070204,-0.366822824653871,-5.38292092751573,8,15,graph_h_2.000,2010,7,utc,confirmatory
201008,16.9667155019111,21.6114058378279,-0.214918472716241,-4.64469033591683,8,15,graph_h_2.000,2010,8,utc,confirmatory
201106,14.2315469217144,17.6157190951134,-0.192110929739895,-3.38417217339907,8,14,graph_h_2.000,2011,6,utc,confirmatory
201107,13.8704468333047,15.7298588820062,-0.118209073752629,-1.85941204870151,8,15,graph_h_2.000,2011,7,utc,confirmatory
201108,12.6452637947518,14.5730751424012,-0.132285830465549,-1.9278113476494,8,15,graph_h_2.000,2011,8,utc,confirmatory
201206,12.0119753520281,19.6625116686266,-0.389092525183628,-7.65053631659847,8,14,graph_h_2.000,2012,6,utc,confirmatory
201207,9.88242746046992,14.5598455808036,-0.321254651663381,-4.67741812033367,8,15,graph_h_2.000,2012,7,utc,confirmatory
201208,9.28668934594715,15.3745827416278,-0.39597129222878,-6.08789339568068,8,15,graph_h_2.000,2012,8,utc,confirmatory
201306,15.7507971005752,14.2344583089038,0.106525921729167,1.51633879167138,8,14,graph_h_2.000,2013,6,utc,confirmatory
201307,11.5645817711896,12.9502814203617,-0.107001508630803,-1.38569964917217,8,15,graph_h_2.000,2013,7,utc,confirmatory
201308,10.5323262784293,15.2393211968329,-0.308871691698569,-4.70699491840364,8,15,graph_h_2.000,2013,8,utc,confirmatory
201406,16.5772771874889,16.8037587906354,-0.0134780322645852,-0.226481603146492,8,14,graph_h_2.000,2014,6,utc,confirmatory
201407,12.5883183066617,14.0681841326333,-0.105192383894007,-1.47986582597154,8,15,graph_h_2.000,2014,7,utc,confirmatory
201408,16.8985653656691,15.7476412433083,0.0730854929051645,1.15092412236088,8,15,graph_h_2.000,2014,8,utc,confirmatory
201506,15.3775501878054,22.125755164587,-0.304993204823234,-6.7482049767816,8,14,graph_h_2.000,2015,6,utc,discovery
201507,12.4907114831146,16.9342013083228,-0.262397366389185,-4.44348982520819,8,15,graph_h_2.000,2015,7,utc,discovery
201508,12.9734278644071,18.9842571232259,-0.31662177876136,-6.0108292588188,8,15,graph_h_2.000,2015,8,utc,discovery
201606,20.0069635052863,19.6243759052665,0.0194955295325954,0.382587600019875,8,14,graph_h_2.000,2016,6,utc,confirmatory
201607,12.251870322424,14.4963186363277,-0.154828847944822,-2.24444831390366,8,15,graph_h_2.000,2016,7,utc,confirmatory
201608,12.121072640231,10.4223232101369,0.16299143634711,1.69874943009404,8,15,graph_h_2.000,2016,8,utc,confirmatory
201706,15.4457554850729,19.0257826285389,-0.188167142101998,-3.580027143466,8,14,graph_h_2.000,2017,6,utc,confirmatory
201707,10.5876991336288,13.9038062520718,-0.23850354775685,-3.316107118443,8,15,graph_h_2.000,2017,7,utc,confirmatory
201708,16.0547149925912,15.2187257470371,0.0549316190757212,0.835989245554108,8,15,graph_h_2.000,2017,8,utc,confirmatory
201806,15.4937236464744,16.8673371365502,-0.0814362977958936,-1.37361349007584,8,14,graph_h_2.000,2018,6,utc,confirmatory
201807,6.5536093596823,9.99068903138189,-0.344028290831926,-3.43707967169959,8,15,graph_h_2.000,2018,7,utc,confirmatory
201808,7.86647919161903,11.0835034775385,-0.290253374525389,-3.21702428591942,8,15,graph_h_2.000,2018,8,utc,confirmatory
201906,17.0160194804097,19.3821701709548,-0.122078728526021,-2.36615069054513,8,14,graph_h_2.000,2019,6,utc,confirmatory
201907,13.7393475041707,15.7366006301735,-0.126917697979395,-1.99725312600272,8,15,graph_h_2.000,2019,7,utc,confirmatory
201908,13.8393411694062,16.3818299716402,-0.155201757473702,-2.54248880223393,8,15,graph_h_2.000,2019,8,utc,confirmatory
202006,18.1129479939744,20.3492556866534,-0.109896289432627,-2.23630769267901,8,14,graph_h_2.000,2020,6,utc,confirmatory
202007,11.1016941345335,13.5013848765533,-0.177736636942127,-2.39969074201988,8,15,graph_h_2.000,2020,7,utc,confirmatory
202008,14.9545207061173,15.6501029029954,-0.0444458545218246,-0.695582196878117,8,15,graph_h_2.000,2020,8,utc,confirmatory
202106,14.9429026987235,19.5058577763928,-0.233927424775531,-4.56295507766935,8,14,graph_h_2.000,2021,6,utc,confirmatory
202107,10.7777917671787,11.2272588355625,-0.0400335536008205,-0.449467068383775,8,15,graph_h_2.000,2021,7,utc,confirmatory
202108,17.4024300740397,19.2823124206169,-0.0974925779424245,-1.87988234657718,8,15,graph_h_2.000,2021,8,utc,confirmatory
202206,14.3757036209699,17.9736240154089,-0.200177793379593,-3.59792039443901,8,14,graph_h_2.000,2022,6,utc,discovery
202207,14.4577771838063,14.2599512900881,0.0138728309581033,0.19782589371818,8,15,graph_h_2.000,2022,7,utc,discovery
202208,7.68275559259399,13.7471695952386,-0.441139098534513,-6.06441400264464,8,15,graph_h_2.000,2022,8,utc,discovery
202306,19.0271088846162,18.316351480513,0.0388045296498765,0.710757404103127,8,14,graph_h_2.000,2023,6,utc,confirmatory
202307,10.9333632434255,17.0364881490577,-0.358238438123749,-6.10312490563219,8,15,graph_h_2.000,2023,7,utc,confirmatory
202308,8.94154515704818,17.2304430699256,-0.481061217012176,-8.28889791287743,8,15,graph_h_2.000,2023,8,utc,confirmatory
202406,17.3354209674276,20.4996359266878,-0.154354690521156,-3.16421495926028,8,14,graph_h_2.000,2024,6,utc,confirmatory
202407,13.685165305494,13.8175116923236,-0.00957816354901886,-0.132346386829555,8,15,graph_h_2.000,2024,7,utc,confirmatory
202408,12.5011420245355,13.2448996252644,-0.0561542647941348,-0.743757600728831,8,15,graph_h_2.000,2024,8,utc,confirmatory
202506,14.7448768497861,19.4178283988781,-0.240652633914614,-4.67295154909201,8,14,graph_h_2.000,2025,6,utc,confirmatory
202507,8.42601443833863,11.1023743249187,-0.241061939388325,-2.67635988658004,8,15,graph_h_2.000,2025,7,utc,confirmatory
202508,9.64385023808324,12.9277006872753,-0.254016590314805,-3.28385044919203,8,15,graph_h_2.000,2025,8,utc,confirmatory
199106,20.6014335704662,18.7523607131204,0.0986048042501684,1.84907285734579,8,14,spatial_variance,1991,6,utc_plus_8,confirmatory
199107,12.6419663242048,15.9130695941147,-0.205560797089685,-3.27110326990984,8,15,spatial_variance,1991,7,utc_plus_8,confirmatory
199108,13.5429586146049,12.6411477191075,0.0713393210439475,0.901810895497373,8,15,spatial_variance,1991,8,utc_plus_8,confirmatory
199206,17.828057556611,17.9101589237412,-0.0045840669242414,-0.0821013671302282,8,14,spatial_variance,1992,6,utc_plus_8,confirmatory
199207,13.9931668654199,16.5842183173456,-0.156235970990308,-2.59105145192575,8,15,spatial_variance,1992,7,utc_plus_8,confirmatory
199208,12.8734000410753,13.7303880647937,-0.062415426255569,-0.856988023718477,8,15,spatial_variance,1992,8,utc_plus_8,confirmatory
199306,21.0335396846034,22.8930451742401,-0.0812257816941287,-1.85950548963665,8,14,spatial_variance,1993,6,utc_plus_8,confirmatory
199307,15.4024966138198,15.5238012956338,-0.00781410941198202,-0.12130468181395,8,15,spatial_variance,1993,7,utc_plus_8,confirmatory
199308,16.1483600788238,18.8795158759002,-0.144662385149544,-2.7311557970764,8,15,spatial_variance,1993,8,utc_plus_8,confirmatory
199406,17.7410648954224,15.0684585348422,0.177364284103803,2.67260636058014,8,14,spatial_variance,1994,6,utc_plus_8,confirmatory
199407,10.3509465924577,15.0392262610317,-0.311736760070022,-4.68827966857402,8,15,spatial_variance,1994,7,utc_plus_8,confirmatory
199408,12.5344038215086,13.7135940633915,-0.0859869583737211,-1.17919024188295,8,15,spatial_variance,1994,8,utc_plus_8,confirmatory
199506,24.478859983929,21.9365679630633,0.115892879193611,2.54229202086574,8,14,spatial_variance,1995,6,utc_plus_8,confirmatory
199507,12.4749892998725,16.6619231591396,-0.251287550619293,-4.18693385926707,8,15,spatial_variance,1995,7,utc_plus_8,confirmatory
199508,11.5346484428143,14.7875194494652,-0.219974081370932,-3.25287100665089,8,15,spatial_variance,1995,8,utc_plus_8,confirmatory
199606,20.2086376658624,23.0273684865049,-0.122407856646512,-2.81873082064249,8,14,spatial_variance,1996,6,utc_plus_8,confirmatory
199607,11.5543256490692,13.9239405089872,-0.170182776807223,-2.36961485991801,8,15,spatial_variance,1996,7,utc_plus_8,confirmatory
199608,11.7661704649046,15.8988901152134,-0.259937619567183,-4.13271965030878,8,15,spatial_variance,1996,8,utc_plus_8,confirmatory
199706,13.0481004654754,19.9756634499843,-0.346800145179373,-6.92756298450884,8,14,spatial_variance,1997,6,utc_plus_8,confirmatory
199707,11.4733875620875,12.7052764529972,-0.0969588419006102,-1.2318888909097,8,15,spatial_variance,1997,7,utc_plus_8,confirmatory
199708,13.1840137961315,15.7246040976379,-0.161567838893191,-2.54059030150636,8,15,spatial_variance,1997,8,utc_plus_8,confirmatory
199806,14.5821360687976,20.6226465885252,-0.292906659375554,-6.04051051972758,8,14,spatial_variance,1998,6,utc_plus_8,confirmatory
199807,14.881285892804,13.648397428655,0.0903321046000971,1.23288846414896,8,15,spatial_variance,1998,7,utc_plus_8,confirmatory
199808,17.1378741973301,16.9805387429003,0.00926563384189283,0.157335454429791,8,15,spatial_variance,1998,8,utc_plus_8,confirmatory
199906,14.6102055142602,21.4766273291804,-0.319716020102967,-6.86642181492019,8,14,spatial_variance,1999,6,utc_plus_8,confirmatory
199907,10.1922615199351,10.8229464008057,-0.058272937656207,-0.630684880870621,8,15,spatial_variance,1999,7,utc_plus_8,confirmatory
199908,11.2503728413881,17.1715426315064,-0.344824569183095,-5.92116979011836,8,15,spatial_variance,1999,8,utc_plus_8,confirmatory
200006,16.5709903534278,18.5007180123822,-0.104305554933751,-1.92972765895437,8,14,spatial_variance,2000,6,utc_plus_8,confirmatory
200007,8.94791503995718,15.3617888559951,-0.417521284543294,-6.41387381603794,8,15,spatial_variance,2000,7,utc_plus_8,confirmatory
200008,12.6096819747598,16.9281691312546,-0.255106569588884,-4.31848715649481,8,15,spatial_variance,2000,8,utc_plus_8,confirmatory
200106,17.6301573267797,18.9823047595938,-0.0712319947413555,-1.3521474328142,8,14,spatial_variance,2001,6,utc_plus_8,confirmatory
200107,16.1450739002092,17.1702631890274,-0.0597072553595675,-1.02518928881824,8,15,spatial_variance,2001,7,utc_plus_8,confirmatory
200108,12.8182226734052,19.5868480465882,-0.345569912886621,-6.76862537318296,8,15,spatial_variance,2001,8,utc_plus_8,confirmatory
200206,16.7995429071341,17.6730156581124,-0.0494240919532761,-0.873472750978234,8,14,spatial_variance,2002,6,utc_plus_8,confirmatory
200207,17.4552636223743,13.3607094409506,0.306462332671784,4.09455418142366,8,15,spatial_variance,2002,7,utc_plus_8,confirmatory
200208,13.5464311651537,18.6570990300274,-0.273926179876542,-5.11066786487374,8,15,spatial_variance,2002,8,utc_plus_8,confirmatory
200306,16.1338678916355,19.0063222033014,-0.15113151723625,-2.87245431166596,8,14,spatial_variance,2003,6,utc_plus_8,confirmatory
200307,12.9420460934232,15.2404753946594,-0.150810866571896,-2.29842930123624,8,15,spatial_variance,2003,7,utc_plus_8,confirmatory
200308,15.8477301859762,16.9674161095549,-0.065990361546456,-1.11968592357869,8,15,spatial_variance,2003,8,utc_plus_8,confirmatory
200406,19.4688993359736,17.3115351465337,0.124620039250064,2.15736418943989,8,14,spatial_variance,2004,6,utc_plus_8,confirmatory
200407,12.4500247753463,16.9847665205679,-0.2669887595882,-4.53474174522162,8,15,spatial_variance,2004,7,utc_plus_8,confirmatory
200408,11.4099217401952,17.1531993118678,-0.334822528861945,-5.74327757167253,8,15,spatial_variance,2004,8,utc_plus_8,confirmatory
200506,19.3158973542074,22.0799970842503,-0.125185692710735,-2.76409973004288,8,14,spatial_variance,2005,6,utc_plus_8,confirmatory
200507,10.8190082573769,14.8657813461219,-0.272220678787308,-4.046773088745,8,15,spatial_variance,2005,7,utc_plus_8,confirmatory
200508,12.3722342560009,15.2415546693521,-0.188256413180793,-2.86932041335119,8,15,spatial_variance,2005,8,utc_plus_8,confirmatory
200606,19.5130690141172,20.7163643668869,-0.058084291792679,-1.20329535276972,8,14,spatial_variance,2006,6,utc_plus_8,confirmatory
200607,12.8089017905422,14.490568346446,-0.116052491227249,-1.68166655590377,8,15,spatial_variance,2006,7,utc_plus_8,confirmatory
200608,9.68361182634517,14.6660394659983,-0.339725503344264,-4.98242763965309,8,15,spatial_variance,2006,8,utc_plus_8,confirmatory
200706,18.7027930616852,19.5259756362223,-0.0421583325654693,-0.82318257453711,8,14,spatial_variance,2007,6,utc_plus_8,confirmatory
200707,12.3202279278622,15.3950702394599,-0.199729021288677,-3.07484231159777,8,15,spatial_variance,2007,7,utc_plus_8,confirmatory
200708,14.0958075538755,17.8980691203993,-0.212439763247433,-3.80226156652381,8,15,spatial_variance,2007,8,utc_plus_8,confirmatory
200806,17.2481232981322,16.2929470740411,0.0586251351428546,0.955176224091041,8,14,spatial_variance,2008,6,utc_plus_8,confirmatory
200807,13.9615489347553,15.4274139091255,-0.0950168954437112,-1.46586497437024,8,15,spatial_variance,2008,7,utc_plus_8,confirmatory
200808,13.20078213477,17.7033740128294,-0.254335239982864,-4.50259187805936,8,15,spatial_variance,2008,8,utc_plus_8,confirmatory
200906,22.4286824740222,27.3315026679741,-0.179383484820133,-4.90282019395196,8,14,spatial_variance,2009,6,utc_plus_8,confirmatory
200907,14.5355463363163,17.7193136747938,-0.179677802250688,-3.18376733847751,8,15,spatial_variance,2009,7,utc_plus_8,confirmatory
200908,15.42164824054,19.7902934103934,-0.220746862073256,-4.36864516985339,8,15,spatial_variance,2009,8,utc_plus_8,confirmatory
201006,17.9716372079238,15.6207779427769,0.150495658651495,2.35085926514695,8,14,spatial_variance,2010,6,utc_plus_8,confirmatory
201007,9.61736906859575,15.6555930790014,-0.38569116991835,-6.03822401040569,8,15,spatial_variance,2010,7,utc_plus_8,confirmatory
201008,17.9528675819586,23.1642414158947,-0.224974940485647,-5.21137383393606,8,15,spatial_variance,2010,8,utc_plus_8,confirmatory
201106,15.2009420337229,19.2735253539378,-0.211304535388636,-4.07258332021492,8,14,spatial_variance,2011,6,utc_plus_8,confirmatory
201107,14.5137256568882,16.7450593696888,-0.133253257784181,-2.23133371280056,8,15,spatial_variance,2011,7,utc_plus_8,confirmatory
201108,13.228762392382,15.4787183161546,-0.145358024987402,-2.24995592377256,8,15,spatial_variance,2011,8,utc_plus_8,confirmatory
201206,12.9928925064535,21.489380892702,-0.395380789640803,-8.4964883862485,8,14,spatial_variance,2012,6,utc_plus_8,confirmatory
201207,10.3241024867526,15.3421037794775,-0.327073872322339,-5.01800129272488,8,15,spatial_variance,2012,7,utc_plus_8,confirmatory
