partition,lower,upper,record,year,scale,high_n,middle_n,ratio,rms_absolute
Tertiles,0.3333333333333333,0.6666666666666666,201708,2017,2,11,10,-0.05200543147903902,-0.07944199644491245
Tertiles,0.3333333333333333,0.6666666666666666,201708,2017,3,11,10,-0.05832373971301685,-0.12154754118615108
Tertiles,0.3333333333333333,0.6666666666666666,201708,2017,4,11,10,-0.0751972375524117,-0.1989715374453942
Tertiles,0.3333333333333333,0.6666666666666666,201708,2017,5,11,10,-0.08829020731172754,-0.2578893202324215
Tertiles,0.3333333333333333,0.6666666666666666,201708,2017,6,11,10,-0.09433230696560024,-0.2848405587938201
Tertiles,0.3333333333333333,0.6666666666666666,201806,2018,1,10,10,-0.07856242705553274,-0.0922443119080203
Tertiles,0.3333333333333333,0.6666666666666666,201806,2018,2,10,10,-0.06963769285665922,-0.1040150092230494
Tertiles,0.3333333333333333,0.6666666666666666,201806,2018,3,10,10,-0.037716199806636985,-0.07480985029742016
Tertiles,0.3333333333333333,0.6666666666666666,201806,2018,4,10,10,-0.05985221857515466,-0.15447453593773197
Tertiles,0.3333333333333333,0.6666666666666666,201806,2018,5,10,10,-0.09661425588849437,-0.28524089149838616
Tertiles,0.3333333333333333,0.6666666666666666,201806,2018,6,10,10,-0.11490844542947909,-0.3571612763899701
Tertiles,0.3333333333333333,0.6666666666666666,201807,2018,1,11,10,-0.08485416560207304,-0.0941376286390061
Tertiles,0.3333333333333333,0.6666666666666666,201807,2018,2,11,10,-0.13401577606710902,-0.18723554894730654
Tertiles,0.3333333333333333,0.6666666666666666,201807,2018,3,11,10,-0.20885683402341593,-0.3841784606196046
Tertiles,0.3333333333333333,0.6666666666666666,201807,2018,4,11,10,-0.2699796650385565,-0.6078435692395687
Tertiles,0.3333333333333333,0.6666666666666666,201807,2018,5,11,10,-0.2984864292005178,-0.7275054774055216
Tertiles,0.3333333333333333,0.6666666666666666,201807,2018,6,11,10,-0.3102657255968577,-0.7755598358953306
Tertiles,0.3333333333333333,0.6666666666666666,201808,2018,1,11,10,-0.05128760311068414,-0.057637349821762385
Tertiles,0.3333333333333333,0.6666666666666666,201808,2018,2,11,10,-0.07717994263592165,-0.10804893352480471
Tertiles,0.3333333333333333,0.6666666666666666,201808,2018,3,11,10,-0.14393325714782412,-0.26456229782419927
Tertiles,0.3333333333333333,0.6666666666666666,201808,2018,4,11,10,-0.26553822747211797,-0.6282995845091657
Tertiles,0.3333333333333333,0.6666666666666666,201808,2018,5,11,10,-0.3336102195563827,-0.8911307347821
Tertiles,0.3333333333333333,0.6666666666666666,201808,2018,6,11,10,-0.36128436090447635,-1.0093045095253634
Tertiles,0.3333333333333333,0.6666666666666666,201906,2019,1,10,10,-0.0418752715985391,-0.04791015109395902
Tertiles,0.3333333333333333,0.6666666666666666,201906,2019,2,10,10,-0.03856175638375947,-0.05651114951086411
Tertiles,0.3333333333333333,0.6666666666666666,201906,2019,3,10,10,-0.04652384908164264,-0.09370381843105102
Tertiles,0.3333333333333333,0.6666666666666666,201906,2019,4,10,10,-0.06250425896631284,-0.16845506060067628
Tertiles,0.3333333333333333,0.6666666666666666,201906,2019,5,10,10,-0.07927309049524367,-0.24580404962175795
Tertiles,0.3333333333333333,0.6666666666666666,201906,2019,6,10,10,-0.08769124917268689,-0.28653043109811804
Tertiles,0.3333333333333333,0.6666666666666666,201907,2019,1,11,10,0.029381725693899963,0.03425434491025259
Tertiles,0.3333333333333333,0.6666666666666666,201907,2019,2,11,10,0.04545373028473931,0.0664845075587217
Tertiles,0.3333333333333333,0.6666666666666666,201907,2019,3,11,10,0.05996805420018014,0.11642710339224438
Tertiles,0.3333333333333333,0.6666666666666666,201907,2019,4,11,10,0.03808317876045275,0.09343039925893404
Tertiles,0.3333333333333333,0.6666666666666666,201907,2019,5,11,10,0.014042128555799671,0.038154189182928455
Tertiles,0.3333333333333333,0.6666666666666666,201907,2019,6,11,10,0.002490552823741554,0.0070097081034488085
Tertiles,0.3333333333333333,0.6666666666666666,201908,2019,1,11,10,-0.13503304113132797,-0.17215826744217466
Tertiles,0.3333333333333333,0.6666666666666666,201908,2019,2,11,10,-0.12811406790799051,-0.2044022183930334
Tertiles,0.3333333333333333,0.6666666666666666,201908,2019,3,11,10,-0.12583043985753306,-0.26436084634522583
Tertiles,0.3333333333333333,0.6666666666666666,201908,2019,4,11,10,-0.1872264959562452,-0.5111770368995554
Tertiles,0.3333333333333333,0.6666666666666666,201908,2019,5,11,10,-0.2288027321085785,-0.706715894312584
Tertiles,0.3333333333333333,0.6666666666666666,201908,2019,6,11,10,-0.24625510989827726,-0.7952492009405701
Tertiles,0.3333333333333333,0.6666666666666666,202006,2020,1,10,10,-0.08197814784567325,-0.09808330688128253
Tertiles,0.3333333333333333,0.6666666666666666,202006,2020,2,10,10,-0.072763357784699,-0.11300704157839947
Tertiles,0.3333333333333333,0.6666666666666666,202006,2020,3,10,10,-0.11010696815478016,-0.2441609054249323
Tertiles,0.3333333333333333,0.6666666666666666,202006,2020,4,10,10,-0.15757869884754083,-0.4765972070964075
Tertiles,0.3333333333333333,0.6666666666666666,202006,2020,5,10,10,-0.17286524738023423,-0.5969546726039505
Tertiles,0.3333333333333333,0.6666666666666666,202006,2020,6,10,10,-0.17771103714609826,-0.6428220928642654
Tertiles,0.3333333333333333,0.6666666666666666,202007,2020,1,11,10,-0.022777553039891707,-0.024850652018275632
Tertiles,0.3333333333333333,0.6666666666666666,202007,2020,2,11,10,-0.06317116839647885,-0.08755920899494773
Tertiles,0.3333333333333333,0.6666666666666666,202007,2020,3,11,10,-0.09890427777061994,-0.1841669456695354
Tertiles,0.3333333333333333,0.6666666666666666,202007,2020,4,11,10,-0.12382414880753378,-0.29699399786646197
Tertiles,0.3333333333333333,0.6666666666666666,202007,2020,5,11,10,-0.13876573028395678,-0.3723882773715026
Tertiles,0.3333333333333333,0.6666666666666666,202007,2020,6,11,10,-0.14584533076670192,-0.4072481661055516
Tertiles,0.3333333333333333,0.6666666666666666,202008,2020,1,11,10,0.13317386185747782,0.1456010624263322
Tertiles,0.3333333333333333,0.6666666666666666,202008,2020,2,11,10,0.11083226758493736,0.1597598534348461
Tertiles,0.3333333333333333,0.6666666666666666,202008,2020,3,11,10,0.06174394278658846,0.1234918498054931
Tertiles,0.3333333333333333,0.6666666666666666,202008,2020,4,11,10,0.014938768935429447,0.037602193062224565
Tertiles,0.3333333333333333,0.6666666666666666,202008,2020,5,11,10,-0.002819788382151356,-0.007747406490858921
Tertiles,0.3333333333333333,0.6666666666666666,202008,2020,6,11,10,-0.008778406874673572,-0.024800145656037387
Tertiles,0.3333333333333333,0.6666666666666666,202106,2021,1,10,10,-0.05949820877897971,-0.06962994373408149
Tertiles,0.3333333333333333,0.6666666666666666,202106,2021,2,10,10,-0.028493490774071928,-0.0424276607496159
Tertiles,0.3333333333333333,0.6666666666666666,202106,2021,3,10,10,-0.010604740807191981,-0.021585801148020778
Tertiles,0.3333333333333333,0.6666666666666666,202106,2021,4,10,10,-0.05649680244885058,-0.15360410046470907
Tertiles,0.3333333333333333,0.6666666666666666,202106,2021,5,10,10,-0.09552972883012023,-0.2979181125191639
Tertiles,0.3333333333333333,0.6666666666666666,202106,2021,6,10,10,-0.11334310336689235,-0.37182629538986767
Tertiles,0.3333333333333333,0.6666666666666666,202107,2021,1,11,10,-0.09767031961957007,-0.11110468684022656
Tertiles,0.3333333333333333,0.6666666666666666,202107,2021,2,11,10,-0.10156932789021589,-0.14641881327826
Tertiles,0.3333333333333333,0.6666666666666666,202107,2021,3,11,10,-0.10381327805458229,-0.19556195206362537
Tertiles,0.3333333333333333,0.6666666666666666,202107,2021,4,11,10,-0.12931244637113248,-0.2979080467519335
Tertiles,0.3333333333333333,0.6666666666666666,202107,2021,5,11,10,-0.14689740765212456,-0.36748964087067204
Tertiles,0.3333333333333333,0.6666666666666666,202107,2021,6,11,10,-0.15434090846474913,-0.3965270308770359
Tertiles,0.3333333333333333,0.6666666666666666,202108,2021,1,11,10,-0.08192207309260913,-0.10319753148121391
Tertiles,0.3333333333333333,0.6666666666666666,202108,2021,2,11,10,-0.10403584367828178,-0.17157065710201058
Tertiles,0.3333333333333333,0.6666666666666666,202108,2021,3,11,10,-0.11873729625197471,-0.2705077037164365
Tertiles,0.3333333333333333,0.6666666666666666,202108,2021,4,11,10,-0.13313927698322026,-0.3917521989417416
Tertiles,0.3333333333333333,0.6666666666666666,202108,2021,5,11,10,-0.13578543400390375,-0.4444816704256125
Tertiles,0.3333333333333333,0.6666666666666666,202108,2021,6,11,10,-0.13580949924506303,-0.4608640285879968
Tertiles,0.3333333333333333,0.6666666666666666,202306,2023,1,10,10,-0.07080627421338326,-0.08631822935943312
Tertiles,0.3333333333333333,0.6666666666666666,202306,2023,2,10,10,-0.05955924182876515,-0.09286395182989304
Tertiles,0.3333333333333333,0.6666666666666666,202306,2023,3,10,10,-0.00629461318747826,-0.013085496038024225
Tertiles,0.3333333333333333,0.6666666666666666,202306,2023,4,10,10,0.03757360826362466,0.09971153580676617
Tertiles,0.3333333333333333,0.6666666666666666,202306,2023,5,10,10,0.0395591946724414,0.11804079684828661
Tertiles,0.3333333333333333,0.6666666666666666,202306,2023,6,10,10,0.036722011107084285,0.11441444105533805
Tertiles,0.3333333333333333,0.6666666666666666,202307,2023,1,11,10,-0.10623369949312478,-0.12867108162508023
Tertiles,0.3333333333333333,0.6666666666666666,202307,2023,2,11,10,-0.18998877369443634,-0.3132738381573832
Tertiles,0.3333333333333333,0.6666666666666666,202307,2023,3,11,10,-0.28167892387960913,-0.6700379209982796
Tertiles,0.3333333333333333,0.6666666666666666,202307,2023,4,11,10,-0.33759494335148954,-1.0319991238822448
Tertiles,0.3333333333333333,0.6666666666666666,202307,2023,5,11,10,-0.3546218603530087,-1.1884548880645118
Tertiles,0.3333333333333333,0.6666666666666666,202307,2023,6,11,10,-0.3597270217181606,-1.2404818297709195
Tertiles,0.3333333333333333,0.6666666666666666,202308,2023,1,11,10,-0.2899925568138325,-0.39539769706337147
Tertiles,0.3333333333333333,0.6666666666666666,202308,2023,2,11,10,-0.32773078486320906,-0.5709689147581165
Tertiles,0.3333333333333333,0.6666666666666666,202308,2023,3,11,10,-0.37360885639331054,-0.8803062634710694
Tertiles,0.3333333333333333,0.6666666666666666,202308,2023,4,11,10,-0.41031844537083884,-1.2336427938276397
Tertiles,0.3333333333333333,0.6666666666666666,202308,2023,5,11,10,-0.4259659120743752,-1.419644651754604
Tertiles,0.3333333333333333,0.6666666666666666,202308,2023,6,11,10,-0.431496206771557,-1.4886668216601242
Tertiles,0.3333333333333333,0.6666666666666666,202406,2024,1,10,10,-0.1304662425443699,-0.15973668708568756
Tertiles,0.3333333333333333,0.6666666666666666,202406,2024,2,10,10,-0.1807172024541296,-0.29486794237764613
Tertiles,0.3333333333333333,0.6666666666666666,202406,2024,3,10,10,-0.23858672226451816,-0.5608179096083687
Tertiles,0.3333333333333333,0.6666666666666666,202406,2024,4,10,10,-0.2797418893952196,-0.8988000824993625
Tertiles,0.3333333333333333,0.6666666666666666,202406,2024,5,10,10,-0.29752149987482013,-1.0995961544309845
Tertiles,0.3333333333333333,0.6666666666666666,202406,2024,6,10,10,-0.30441121628711054,-1.183116393297273
Tertiles,0.3333333333333333,0.6666666666666666,202407,2024,1,11,10,0.20204333804528973,0.2143184848504327
Tertiles,0.3333333333333333,0.6666666666666666,202407,2024,2,11,10,0.20800174102539604,0.28185410807794353
Tertiles,0.3333333333333333,0.6666666666666666,202407,2024,3,11,10,0.18141150781253268,0.33224252432569257
Tertiles,0.3333333333333333,0.6666666666666666,202407,2024,4,11,10,0.11123581250739178,0.25664336974245927
Tertiles,0.3333333333333333,0.6666666666666666,202407,2024,5,11,10,0.0787466553616627,0.19912738809930097
Tertiles,0.3333333333333333,0.6666666666666666,202407,2024,6,11,10,0.06672547722848687,0.17382103710742403
Tertiles,0.3333333333333333,0.6666666666666666,202408,2024,1,11,10,0.05610493286401086,0.06361146821697572
Tertiles,0.3333333333333333,0.6666666666666666,202408,2024,2,11,10,0.04678224748068027,0.0672132035204358
Tertiles,0.3333333333333333,0.6666666666666666,202408,2024,3,11,10,0.030767254427020996,0.05862167512641214
Tertiles,0.3333333333333333,0.6666666666666666,202408,2024,4,11,10,-0.009941092588327649,-0.023537986214469342
Tertiles,0.3333333333333333,0.6666666666666666,202408,2024,5,11,10,-0.03274142234362576,-0.08481053745757983
Tertiles,0.3333333333333333,0.6666666666666666,202408,2024,6,11,10,-0.042237495871334296,-0.11274215788166675
Tertiles,0.3333333333333333,0.6666666666666666,202506,2025,1,10,10,-0.01537127848870734,-0.016715185788388265
Tertiles,0.3333333333333333,0.6666666666666666,202506,2025,2,10,10,-0.01361053609021401,-0.019413243382569334
Tertiles,0.3333333333333333,0.6666666666666666,202506,2025,3,10,10,-0.015248982205961825,-0.03063971453657821
Tertiles,0.3333333333333333,0.6666666666666666,202506,2025,4,10,10,-0.08591968064517685,-0.2364075509569794
Tertiles,0.3333333333333333,0.6666666666666666,202506,2025,5,10,10,-0.1389159030261693,-0.4429009306078715
Tertiles,0.3333333333333333,0.6666666666666666,202506,2025,6,10,10,-0.16210054109934668,-0.5457106367397229
Tertiles,0.3333333333333333,0.6666666666666666,202507,2025,1,11,10,-0.06991123079656125,-0.07910418365766914
Tertiles,0.3333333333333333,0.6666666666666666,202507,2025,2,11,10,-0.08225864028687913,-0.1155498856038295
Tertiles,0.3333333333333333,0.6666666666666666,202507,2025,3,11,10,-0.09122404215173563,-0.16516004939589513
Tertiles,0.3333333333333333,0.6666666666666666,202507,2025,4,11,10,-0.057805116700688775,-0.12466759676693595
Tertiles,0.3333333333333333,0.6666666666666666,202507,2025,5,11,10,-0.023343332698171126,-0.05352153342854127
Tertiles,0.3333333333333333,0.6666666666666666,202507,2025,6,11,10,-0.005871383695879584,-0.013688244732039223
Tertiles,0.3333333333333333,0.6666666666666666,202508,2025,1,11,10,-0.11463831392511337,-0.13792308826233146
Tertiles,0.3333333333333333,0.6666666666666666,202508,2025,2,11,10,-0.12379239592488389,-0.18685535319582325
Tertiles,0.3333333333333333,0.6666666666666666,202508,2025,3,11,10,-0.15088425524226656,-0.29806672948637836
Tertiles,0.3333333333333333,0.6666666666666666,202508,2025,4,11,10,-0.20239257490834228,-0.4978897146076191
Tertiles,0.3333333333333333,0.6666666666666666,202508,2025,5,11,10,-0.22883139640159655,-0.6179351257362296
Tertiles,0.3333333333333333,0.6666666666666666,202508,2025,6,11,10,-0.23875030184742607,-0.665344692354437
20--80,0.2,0.8,199106,1991,1,6,18,0.08062409427947981,0.08983096813884517
20--80,0.2,0.8,199106,1991,2,6,18,0.1494168737341699,0.21118095825225014
20--80,0.2,0.8,199106,1991,3,6,18,0.20440775426788194,0.3902923245742542
20--80,0.2,0.8,199106,1991,4,6,18,0.16030509255486103,0.40152753695444865
20--80,0.2,0.8,199106,1991,5,6,18,0.11299565099364406,0.32277303897598575
20--80,0.2,0.8,199106,1991,6,6,18,0.09085472132328865,0.272623921625164
20--80,0.2,0.8,199107,1991,1,7,18,0.017433895342199968,0.019971257524573183
20--80,0.2,0.8,199107,1991,2,7,18,-0.0374383360821855,-0.056011638212884574
20--80,0.2,0.8,199107,1991,3,7,18,-0.10012590282717437,-0.20566581229731629
20--80,0.2,0.8,199107,1991,4,7,18,-0.1818409785035,-0.47902179786962407
20--80,0.2,0.8,199107,1991,5,7,18,-0.22230791140291528,-0.6492799971705212
20--80,0.2,0.8,199107,1991,6,7,18,-0.23721056285558828,-0.7170295094209793
20--80,0.2,0.8,199108,1991,1,7,18,0.06157651268756803,0.06845311821625844
20--80,0.2,0.8,199108,1991,2,7,18,0.09784081176608073,0.13369797949470108
20--80,0.2,0.8,199108,1991,3,7,18,0.1482899082088993,0.2582374458321248
20--80,0.2,0.8,199108,1991,4,7,18,0.14142831052804872,0.304002199298119
20--80,0.2,0.8,199108,1991,5,7,18,0.11115675622677257,0.26403497786066676
20--80,0.2,0.8,199108,1991,6,7,18,0.09448624203004075,0.2326263011344718
20--80,0.2,0.8,199206,1992,1,6,18,-0.03470288500976648,-0.039262118048237316
20--80,0.2,0.8,199206,1992,2,6,18,-0.08156998626565892,-0.11988552054522739
20--80,0.2,0.8,199206,1992,3,6,18,-0.10459472462563868,-0.208616275188664
20--80,0.2,0.8,199206,1992,4,6,18,-0.10661875567123769,-0.2798764441002106
20--80,0.2,0.8,199206,1992,5,6,18,-0.11350723837780785,-0.3411161429237195
20--80,0.2,0.8,199206,1992,6,6,18,-0.11725259515365005,-0.3707602236181904
20--80,0.2,0.8,199207,1992,1,7,18,0.056431671317160204,0.06380042190777147
20--80,0.2,0.8,199207,1992,2,7,18,0.029167846138169917,0.04292274895527104
20--80,0.2,0.8,199207,1992,3,7,18,-0.004486413240883724,-0.009034350906611088
20--80,0.2,0.8,199207,1992,4,7,18,-0.06539038759722304,-0.16719359105657094
20--80,0.2,0.8,199207,1992,5,7,18,-0.10197892559154276,-0.2877915927314252
20--80,0.2,0.8,199207,1992,6,7,18,-0.11720412579954709,-0.3419129200794133
20--80,0.2,0.8,199208,1992,1,7,18,0.14015224739642296,0.1464176839269271
20--80,0.2,0.8,199208,1992,2,7,18,0.1632925756970931,0.2122494868717153
20--80,0.2,0.8,199208,1992,3,7,18,0.16803436149468176,0.28702539918835823
20--80,0.2,0.8,199208,1992,4,7,18,0.06116550616325256,0.13577552662732018
20--80,0.2,0.8,199208,1992,5,7,18,-0.008607787079546902,-0.021636718737500615
20--80,0.2,0.8,199208,1992,6,7,18,-0.03747397683923259,-0.09857822171361263
20--80,0.2,0.8,199306,1993,1,6,18,-0.09271546941974329,-0.11370370184154233
20--80,0.2,0.8,199306,1993,2,6,18,-0.0899987445648257,-0.14482462546893116
20--80,0.2,0.8,199306,1993,3,6,18,-0.05577478110825207,-0.12386641700866807
20--80,0.2,0.8,199306,1993,4,6,18,-0.0344115827457363,-0.09906663218080869
20--80,0.2,0.8,199306,1993,5,6,18,-0.044879692550767514,-0.1455690925317441
20--80,0.2,0.8,199306,1993,6,6,18,-0.05225036967900931,-0.1769602336093401
20--80,0.2,0.8,199307,1993,1,7,18,0.07862284539307485,0.08548321429642858
20--80,0.2,0.8,199307,1993,2,7,18,0.1037321359824066,0.14217151595007183
20--80,0.2,0.8,199307,1993,3,7,18,0.1144795738622697,0.20955935069206522
20--80,0.2,0.8,199307,1993,4,7,18,0.06870105125358039,0.161545261844239
20--80,0.2,0.8,199307,1993,5,7,18,0.027615820776869082,0.07290679242093567
20--80,0.2,0.8,199307,1993,6,7,18,0.008993931898745977,0.024751535541314595
20--80,0.2,0.8,199308,1993,1,7,18,-0.05503437331168726,-0.06700620900066756
